<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Sierra Bancorp,BSRR,20130131,12.5,12.5,12.35,12.46,8900
Biospecifics Technologies Corp,BSTC,20130131,15.44,15.44,15.01,15.25,4700
Banctrust Financial Group,BTFG,20130131,2.9,2.9,2.85,2.88,14800
Btu International,BTUI,20130131,2.66,3.25,2.66,2.87,42600
Burcon Nutrascience,BUR,20130131,4.6,4.6,4.6,4.6,100
First Busey Corp.,BUSE,20130131,4.43,4.58,4.43,4.54,255300
Bazaarvoice Inc.,BV,20130131,7.52,7.81,7.35,7.73,274700
Broadvision,BVSN,20130131,8.5,8.5,8.16,8.33,66600
Broadwind Energy,BWEN,20130131,2.25,2.5,2.25,2.4,89700
Baldwin & Lyons,BWINA,20130131,26.01,26.01,26.01,26.01,0
Baldwin & Lyons,BWINB,20130131,24.4,24.92,24.04,24.7,32100
Buffalo Wild Wings,BWLD,20130131,73.3,74.34,72.89,73.55,401000
Broadway Financial Corp.,BYFC,20130131,1.01,1.19,0.91,1.12,26900
CA Inc.,CA,20130131,24.92,25.09,24.65,24.82,4272000
China Automotive Systems,CAAS,20130131,5.49,5.51,5.4,5.51,27100
Camden National Corp.,CAC,20130131,33.74,34.09,33.26,33.75,13400
Cascade Bancorp,CACB,20130131,6.85,6.92,6.53,6.92,8200
Credit Acceptance Corp.,CACC,20130131,97.72,100,97.69,99.57,47500
Chart Acquisition Corp.,CACGU,20130131,10.04,10.04,10.04,10.04,0
Cache,CACH,20130131,2.43,2.48,2.41,2.44,46600
China Advanced Construction,CADC,20130131,0.58,0.58,0.53,0.56,10200
Cadence Pharmaceuticals,CADX,20130131,4.89,4.93,4.65,4.73,542700
Camco Financial Corp.,CAFI,20130131,2.69,2.93,2.69,2.83,112700
The Cheesecake Factory Inc.,CAKE,20130131,32.95,33.25,32.72,33.16,1029400
Callidus Software,CALD,20130131,4.22,4.31,4.15,4.18,214600
China Auto Logistics Inc.,CALI,20130131,3.1,3.1,2.84,3,38100
Vocaltec Communications Ltd,CALL,20130131,13.65,13.75,12.35,13.15,672100
Cal-Maine Foods,CALM,20130131,41.46,41.94,41.22,41.68,50700
Calamp,CAMP,20130131,8.74,8.75,8.5,8.56,194900
Camtek Ltd,CAMT,20130131,1.41,1.41,1.35,1.41,15100
Avis Budget Group,CAR,20130131,21.63,21.75,21.47,21.53,941900
Carbonite Inc.,CARB,20130131,9.55,9.67,9.52,9.62,39900
Carolina Trust Bank,CART,20130131,2.54,2.54,2.54,2.54,100
Carver Bancorp,CARV,20130131,4.29,4.29,4.29,4.29,0
Nasdaq Global Auto Index First Trust,CARZ,20130131,30.37,30.48,30.27,30.42,4300
Meta Financial Group,CASH,20130131,23.49,23.49,23.25,23.25,400
Cas Medical Systems,CASM,20130131,1.94,1.95,1.94,1.95,1400
Cass Information Systems Inc,CASS,20130131,38.62,39.18,38.34,38.8,56200
Caseys General Stores,CASY,20130131,54.43,54.95,54.2,54.73,355100
Cardtronics,CATM,20130131,25.73,25.99,25.6,25.89,238700
Cathay General Bancorp,CATY,20130131,19.45,19.65,19.37,19.41,283500
Cavium Inc,CAVM,20130131,31.9,33.6,31.9,33.44,2181000
China Bak Battery,CBAK,20130131,1.74,1.77,1.7,1.71,16100
Colony Bankcorp,CBAN,20130131,5.49,5.5,5.45,5.5,3300
Cbeyond,CBEY,20130131,8.41,8.85,8.41,8.8,205700
Capital Bank Financial Corp.,CBF,20130131,16.06,16.32,15.35,15.47,1045700
Community Bank Shares Of Indiana,CBIN,20130131,14.22,14.22,14.16,14.17,500
Cleveland Biolabs,CBLI,20130131,1.56,1.58,1.51,1.55,214300
Combimatrix Corp.,CBMX,20130131,4.74,5.15,4.74,4.92,472900
Combimatrix Corp.,CBMXW,20130131,0.28,0.28,0.28,0.28,0
Cape Bancorp,CBNJ,20130131,9.02,9.15,9.01,9.09,39500
Chicopee Bancorp,CBNK,20130131,16.36,16.36,15.06,16.03,4100
CBOE Holdings,CBOE,20130131,33.53,33.92,33.51,33.88,353400
China Biologic Products,CBPO,20130131,19.42,19.42,18.25,18.69,31500
Cracker Barrel Old Country Store,CBRL,20130131,64.15,65,63.95,64.82,400800
Columbia Laboratories,CBRX,20130131,0.61,0.63,0.61,0.63,174500
Commerce Bancshares,CBSH,20130131,37.45,37.66,37.25,37.55,632400
Cubist Pharmaceuticals,CBST,20130131,42.8,43.4,42.38,43.04,672400
Capital City Bank Group,CCBG,20130131,11.48,11.63,11.18,11.2,35000
China Ceramics Co.,CCCL,20130131,3.1,3.1,2.93,3.05,51100
Chinacache International,CCIH,20130131,3.82,3.93,3.72,3.8,111800
Coleman Cable,CCIX,20130131,10.25,10.32,10.13,10.23,43800
Cabot Microelectronics Corp.,CCMP,20130131,36.72,37.1,36.35,36.96,242500
Cnb Financial Corp.,CCNE,20130131,17.22,17.22,16.88,16.99,7600
Cogent Communications Group,CCOI,20130131,24.28,24.95,24.16,24.77,323300
Cross Country Healthcare,CCRN,20130131,5.48,5.72,5.27,5.65,129100
Concurrent Computer Corp.,CCUR,20130131,6.18,6.95,6.18,6.54,209400
Chemocentryx Inc.,CCXI,20130131,11.24,11.65,11.23,11.62,12900
Cadence Design Systems,CDNS,20130131,13.94,13.97,13.58,13.93,4894700
Clean Diesel Technologies,CDTI,20130131,2.38,2.47,2.35,2.44,14700
Codexis,CDXS,20130131,2.31,2.39,2.24,2.37,57300
Cadiz,CDZI,20130131,7.05,7.1,6.89,6.95,31000
Ceco Environmental,CECE,20130131,10.75,11.07,10.73,11.06,17200
Career Education Corp.,CECO,20130131,3.24,3.47,3.2,3.46,1020400
Central European Distribution Corp.,CEDC,20130131,1.79,2.2,1.7,2.14,3480100
Chinaedu Corp.,CEDU,20130131,5.6,5.6,5.5,5.59,2300
Celgene Corp.,CELG,20130131,98.17,99.57,97.92,98.96,2908400
Celgene Corp.,CELGZ,20130131,7.07,7.21,7.07,7.17,39700
Chembio Diagnostics,CEMI,20130131,5.29,5.3,5.21,5.28,10300
Cempra Inc.,CEMP,20130131,6.5,6.75,6.5,6.57,45200
Central Garden & Pet Company,CENT,20130131,9.44,9.78,9.43,9.6,78500
Central Garden & Pet Company,CENTA,20130131,9.39,9.68,9.33,9.63,301200
Century Aluminum Company,CENX,20130131,8.5,8.61,8.31,8.6,718800
Ceres Inc.,CERE,20130131,4.37,4.37,4.22,4.3,30100
Cerner Corp.,CERN,20130131,82.61,83.21,82.11,82.55,729400
Cerus Corp.,CERS,20130131,3.13,3.2,3.13,3.17,110500
Central European Media Enterprises,CETV,20130131,5.93,6.03,5.65,5.91,150100
Ceva,CEVA,20130131,15.42,15.5,15.05,15.18,323100
Central Federal Corp.,CFBK,20130131,1.62,1.62,1.62,1.62,100
C&F Financial Corp.,CFFI,20130131,40.1,40.77,40.1,40.64,8200
Capitol Federal Financial,CFFN,20130131,11.75,11.86,11.7,11.75,743900
California First National Bancorp,CFNB,20130131,16,16.26,15.92,16.2,2300
Cardinal Financial Corp.,CFNL,20130131,16.39,16.55,16.18,16.34,195800
The Carlyle Group L.P.,CG,20130131,30.65,31.47,30.51,31.24,53100
China Growth Equity Investment,CGEI,20130131,10.05,10.05,10.05,10.05,0
China Growth Equity Investment,CGEIW,20130131,0.25,0.25,0.25,0.25,0
Compugen Ltd,CGEN,20130131,5.4,5.45,5.37,5.42,55700
Cognex Corp.,CGNX,20130131,39.39,39.98,39.06,39.66,150800
Calamos Global Total Return Fund,CGO,20130131,14.42,14.42,14.27,14.3,27600
Comstock Homebuilding Companies,CHCI,20130131,1.37,1.38,1.35,1.37,21900
City Holding Company,CHCO,20130131,37.99,38.14,37.67,37.79,122400
Churchill Downs Inc.,CHDN,20130131,64.12,64.95,64.03,64.66,43100
Chindex International,CHDX,20130131,11.15,11.15,11,11.04,21200
The Chefs' Warehouse Inc.,CHEF,20130131,16.5,16.72,16.2,16.59,75200
Cheviot Financial Corp,CHEV,20130131,10.2,10.3,10.2,10.3,3000
Chemical Financial Corp.,CHFC,20130131,24.08,24.57,24.08,24.31,66100
Charter Financial,CHFN,20130131,11.39,11.4,11.23,11.36,4500
Calamos Convertible Opportunities,CHI,20130131,12.54,12.57,12.51,12.57,157900
Cherokee Inc.,CHKE,20130131,13.51,14.24,13.51,14.13,18100
Check Point Software Technologies Ltd,CHKP,20130131,48.92,50.05,48.74,50,2814900
China Housing & Land Development,CHLN,20130131,1.32,1.34,1.32,1.33,317200
Chemung Financial Corp,CHMG,20130131,29.5,29.5,29.5,29.5,500
China Natural Resources,CHNR,20130131,5.26,5.26,5.21,5.21,500
China Gerui Advanced Materials,CHOP,20130131,2.25,2.31,2.25,2.28,18300
Charm Communications Inc.,CHRM,20130131,4.95,4.95,4.8,4.85,6300
C.H. Robinson Worldwide,CHRW,20130131,66.78,67.08,65,66.15,2546100
Chs Inc,CHSCP,20130131,31.48,31.48,31.33,31.43,2400
Chelsea Therapeutics International,CHTP,20130131,0.82,0.84,0.82,0.83,222500
Charter Communications,CHTR,20130131,81.44,81.94,77.97,77.97,2691100
Chuy's Holding Inc,CHUY,20130131,28.64,28.66,28,28.38,113600
Calamos Global Dynamic,CHW,20130131,8.87,8.9,8.85,8.9,178600
Wisdomtree China Dividend Ex-Fi,CHXF,20130131,56.13,56.48,56.13,56.18,6900
Calamos Convertible And High,CHY,20130131,12.7,12.76,12.65,12.76,198200
Chyron Corp.,CHYR,20130131,1.11,1.11,0.99,1,12700
Cinedigm Digital Cinema Corp,CIDM,20130131,1.52,1.59,1.43,1.58,19000
Ciena Corp.,CIEN,20130131,15.23,15.7,15.15,15.66,7002200
Cimatron Limited,CIMT,20130131,7.33,7.48,6.9,7.19,259100
Cincinnati Financial Corp.,CINF,20130131,42.53,42.73,42.41,42.44,671200
Cis Acquisition Ltd.,CISAU,20130131,10.06,10.06,10.06,10.06,0
Cninsure Inc.,CISG,20130131,6.37,6.46,6.27,6.44,59800
Cfs Bancorp,CITZ,20130131,7.3,7.43,7.2,7.43,9600
Citizens Holding Company,CIZN,20130131,18.95,18.95,18.9,18.9,1100
China Jo-Jo Drugstores,CJJD,20130131,0.94,0.99,0.83,0.87,2600
Carmike Cinemas,CKEC,20130131,15.88,16.08,15.87,15.95,85100
Clicksoftware Technologies Ltd,CKSW,20130131,7.84,8.07,7.8,7.99,92000
Carolina Bank Holdings Inc.,CLBH,20130131,9.15,9.2,9.02,9.18,8300
Collectors Universe,CLCT,20130131,11.58,12.12,11.48,12.03,95200
Celldex Therapeutics Inc,CLDX,20130131,7.25,7.48,7.2,7.46,631200
Clearfield,CLFD,20130131,5.1,5.36,5.04,5.26,23700
Clearsign Combustion Corporatio,CLIR,20130131,4.75,4.75,4.7,4.7,11000
Calamos Asset Management,CLMS,20130131,10.19,10.49,10.16,10.42,273200
Calumet Specialty Products,CLMT,20130131,32.24,32.25,31.5,31.7,554700
Clean Energy Fuels,CLNE,20130131,12.7,12.92,12.62,12.81,731700
Cleantech Solutions International Inc,CLNT,20130131,4.08,4.21,4.07,4.07,34000
Clearone Communications Inc.,CLRO,20130131,6.9,7,6.73,6.95,37100
Tegal Corp.,CLRX,20130131,3.63,3.68,3.56,3.59,5900
Celsion Corp.,CLSN,20130131,1.59,1.72,1.41,1.51,42161300
Town Sports International Holdings,CLUB,20130131,10.28,10.55,10,10.53,146300
Clovis Oncology Inc.,CLVS,20130131,19.71,19.93,19.69,19.74,40400
Clearwire Corp.,CLWR,20130131,3.25,3.25,3.16,3.18,9262900
Euro Tech Holdings Company,CLWT,20130131,3.29,3.29,3.29,3.29,0
Columbus Mckinnon Corp.,CMCO,20130131,18.39,19,18.38,18.92,176500
Comcast Corp.,CMCSA,20130131,38.5,38.93,37.89,38.08,25015600
Comcast Corp.,CMCSK,20130131,37.38,37.52,36.6,36.73,2960300
Cme Group Inc.,CME,20130131,58.06,58.26,57.61,57.84,2157700
China Mobile Games And Entertai,CMGE,20130131,3.49,3.52,3.49,3.52,3600
Cumulus Media Inc.,CMLS,20130131,3.17,3.3,3.13,3.25,678100
Cms Bancorp,CMSB,20130131,8.09,8.1,8.09,8.1,1600
Comtech Telecommunications,CMTL,20130131,26.33,26.65,26.11,26.5,127400
Comverse Tech Inc #,CMVT,20130131,4.3,4.37,4.3,4.36,2690600
Center Bancorp,CNBC,20130131,11.95,12,11.82,11.98,17500
Century Bancorp,CNBKA,20130131,32.89,33.68,32.87,33.33,1500
Coronado Biosciences,CNDO,20130131,7.32,7.47,7.26,7.34,489100
Chinanet Online Holdings,CNET,20130131,0.78,0.85,0.74,0.85,18000
China Information Technology,CNIT,20130131,1.07,1.07,1.01,1.03,4300
Conmed Corp.,CNMD,20130131,29.24,29.52,29.23,29.37,118600
Concur Technologies,CNQR,20130131,67.02,69.9,65.52,66.9,3433400
Comverse,CNSI,20130131,29.04,29.99,28.51,28.88,119200
Consolidated Communications Holdings,CNSL,20130131,16.75,17.28,16.75,17.21,247200
China Techfaith Wireless,CNTF,20130131,1.25,1.26,1.15,1.18,141600
Century Casinos,CNTY,20130131,2.99,2.99,2.92,2.95,15300
China Yida Holding Co.,CNYD,20130131,3.76,3.96,3.76,3.95,1300
Coastal Contacts Inc,COA,20130131,5.2,5.24,5.14,5.24,68600
Colonial Financial Services,COBK,20130131,13.5,13.5,13.5,13.5,200
Cobra Electronics Corp.,COBR,20130131,3.88,4.05,3.8,4.05,19800
Cobiz Financial Inc.,COBZ,20130131,8.07,8.24,7.96,8.16,93200
Corinthian Colleges,COCO,20130131,2.61,2.61,2.43,2.46,1757400
Cogo Group,COGO,20130131,2.36,2.44,2.36,2.38,30900
Coherent,COHR,20130131,55.23,55.96,55.2,55.41,276100
Cohu,COHU,20130131,10.63,10.85,10.43,10.48,75300
Coca-Cola Bottling Co. Consolidated,COKE,20130131,64.51,65.08,64.5,64.73,10500
Columbia Banking System,COLB,20130131,20.18,20.36,20.08,20.2,300900
Columbia Sportswear Company,COLM,20130131,50.89,51.57,50.61,51.09,124100
Cyrusone Inc,CONE,20130131,20.74,21.83,20.6,21.17,524000
Conn's,CONN,20130131,27.57,29.3,27.57,28.44,731400
Majesco Entertainment Company,COOL,20130131,0.59,0.63,0.58,0.61,270300
Core-Mark Holding Company,CORE,20130131,49.4,50.49,49.14,50.13,59600
Corcept Therapeutics Inc.,CORT,20130131,2.06,2.18,2.03,2.17,502700
Cosi,COSI,20130131,0.8,0.83,0.8,0.83,19600
Costco Wholesale Corp.,COST,20130131,102.5,103.15,102.11,102.34,1656200
Cowen Group,COWN,20130131,2.68,2.68,2.65,2.66,258500
Counterpath Corporation,CPAH,20130131,2,2,2,2,0
Community Partners Bancorp,CPBC,20130131,6.21,6.21,6.2,6.2,600
China Shengda Packaging Group,CPGI,20130131,1.15,1.15,1.15,1.15,0
Canterbury Park Holding Corp.,CPHC,20130131,10.74,10.74,10.31,10.31,700
Cepheid,CPHD,20130131,35.78,36.42,35.7,36.22,545100
Cumberland Pharmaceuticals Inc.,CPIX,20130131,4.33,4.33,4.16,4.2,77600
Capella Education Company,CPLA,20130131,27.64,27.64,27.15,27.32,109100
Capital Product Partners L.P.,CPLP,20130131,8.03,8.27,8.03,8.24,373500
Copano Energy L.L.C.,CPNO,20130131,37.59,38.99,37.51,38.96,4475100
Copart,CPRT,20130131,33.83,37.47,33.68,35.91,5536100
Catalyst Pharmaceutical Partners,CPRX,20130131,0.52,0.53,0.51,0.52,363400
Computer Programs And Systems,CPSI,20130131,52.66,52.98,51.6,52.61,92400
China Precision Steel,CPSL,20130131,2.12,2.15,2.1,2.12,10400
Consumer Portfolio Services,CPSS,20130131,6.32,6.89,6.27,6.88,229600
Capstone Turbine Corp.,CPST,20130131,0.84,0.87,0.83,0.84,1745000
Conceptus,CPTS,20130131,20.4,20.97,20.01,20.66,264100
Compuware Corp.,CPWR,20130131,11.48,11.77,11.48,11.62,1471200
Cra Internationalinc.,CRAI,20130131,18.23,18.67,18.15,18.59,58800
Cray Inc,CRAY,20130131,18.32,18.63,18.25,18.57,368600
Citizens Republic Bancorp,CRBC,20130131,20.16,20.5,20.15,20.42,436600
Cardica,CRDC,20130131,1.55,1.6,1.53,1.53,176600
Crossroads Systems#,CRDS,20130131,2.15,2.28,2.15,2.22,8000
Cree,CREE,20130131,42.88,43.79,42.79,43.15,2230300
China Recycling Energy Corp.,CREG,20130131,1.06,1.11,1.06,1.07,3400
Cresud S.A.C.I.F. Y A.,CRESW,20130131,0.06,0.06,0.06,0.06,2100
Cresud S.A.C.I.F. Y A.,CRESY,20130131,9.53,9.64,9.25,9.55,115500
Crescent Financial Corp.,CRFN,20130131,4.3,4.48,4.25,4.3,6300
Curis,CRIS,20130131,3.07,3.2,3.04,3.18,365900
57Th Str Gen Acquisi,CRMB,20130131,3.21,3.21,3.02,3.02,1100
57Th Str Gen Acquisi,CRMBU,20130131,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130131,0.06,0.09,0.06,0.09,19900
Cardiome Pharma Corp.,CRME,20130131,0.45,0.51,0.43,0.48,2724100
America's Car-Mart,CRMT,20130131,39.34,40.21,38.76,39.82,105100
Ceragon Networks Ltd,CRNT,20130131,4.85,4.95,4.85,4.86,116100
Crocs,CROX,20130131,14.69,14.94,14.66,14.86,1669800
Carrollton Bancorp,CRRB,20130131,5.68,5.68,5.68,5.68,0
Courier Corp.,CRRC,20130131,11.83,12.2,11.78,12.11,33100
Cornerstone Therapeutics Inc.,CRTX,20130131,5.49,5.5,5.4,5.45,21500
Cirrus Logic,CRUS,20130131,28.68,28.82,28.04,28.23,1658000
Corvel,CRVL,20130131,45.82,46.4,45.34,45.8,29900
Crown Media Holdings,CRWN,20130131,1.85,1.85,1.79,1.83,79400
Crown Crafts,CRWS,20130131,5.1,5.23,5.03,5.19,241900
Carrizo Oil & Gas,CRZO,20130131,21.35,21.72,21.08,21.48,842900
Clifton Savings Bancorp,CSBK,20130131,11.7,11.72,11.43,11.64,6000
Cascade Microtech,CSCD,20130131,7.31,7.52,7.25,7.48,22100
Cisco Systems,CSCO,20130131,20.62,20.9,20.56,20.57,29997900
Centerstate Banks,CSFL,20130131,8.63,8.88,8.52,8.85,38800
Costar Group,CSGP,20130131,93.35,94.18,92.47,93.78,76700
Csg Systems International,CSGS,20130131,18.62,18.99,18.44,18.83,121000
Cardiovascular Systems,CSII,20130131,14.39,16.15,14.39,15.74,666500
Canadian Solar Inc.,CSIQ,20130131,4.44,4.45,4.32,4.45,307300
Cornerstone Ondemand Inc.,CSOD,20130131,32.53,32.82,32.22,32.68,192600
Csp Inc.,CSPI,20130131,6.32,6.32,6.15,6.25,9800
Calamos Strategic Total Return Fund,CSQ,20130131,10.4,10.4,10.31,10.4,392100
Csr Plc,CSRE,20130131,22.77,22.93,22.7,22.7,7000
Caesarstone Sdot-Yam Ltd.,CSTE,20130131,18.9,19.13,18.9,19,33600
Coinstar,CSTR,20130131,50.71,51.17,50.26,50.88,753400
China Sunergy Co.,CSUN,20130131,1.63,1.64,1.6,1.6,32200
Capital Southwest Corp.,CSWC,20130131,107.69,109,106.25,107.85,10900
Cintas Corp.,CTAS,20130131,42.41,42.54,41.98,42.26,874000
Community Trust Bancorp,CTBI,20130131,33.09,34.31,33.09,33.71,82200
Commtouch Software Ltd,CTCH,20130131,3,3,2.86,2.95,22500
Ctc Media,CTCM,20130131,10.5,10.75,10.41,10.7,2109400
Constant Contact,CTCT,20130131,14.91,15.35,14.6,15.06,830800
Computer Task Group Inc.,CTGX,20130131,19.17,19.3,18.9,19.14,30600
Charles & Colvard Ltd,CTHR,20130131,3.85,3.93,3.81,3.84,4800
Cti Industries Corp.,CTIB,20130131,5.28,5.5,5.14,5.14,1900
Cell Therapeutics,CTIC,20130131,1.47,1.47,1.42,1.44,917800
Citi Trends,CTRN,20130131,12.82,13.08,12.49,12.94,45800
Ctrip.Com International,CTRP,20130131,19.78,20.04,19.39,19.81,3403700
Catamaran Corp,CTRX,20130131,52.15,52.18,51.3,51.89,1667600
Cognizant Technology Solutions,CTSH,20130131,77.92,78.54,77.5,78.18,1614100
Connecticut Water Service,CTWS,20130131,29.41,30.15,29.35,29.64,311300
Citrix Systems,CTXS,20130131,75.29,75.5,72.68,73.16,6041300
ISE Global Copper Index First Trust,CU,20130131,30.56,30.86,30.39,30.48,10000
The Herzfeld Caribbean Basin Fund,CUBA,20130131,8.7,8.85,8.56,8.85,30600
Cui Global Inc,CUI,20130131,5.66,5.69,5.52,5.68,4500
California United Bk,CUNB,20130131,12.1,12.1,11.76,12,14000
Cutera,CUTR,20130131,9.77,11.34,9.74,11,58800
Cvb Financial Corp.,CVBF,20130131,10.99,11.07,10.95,11,359500
Cavco Industries,CVCO,20130131,51.35,51.86,50.62,51.86,22800
Central Valley Community Bancorp,CVCY,20130131,8.9,8.92,8.8,8.92,2800
Commercial Vehicle Group,CVGI,20130131,7.99,8.16,7.81,8.09,105000
Calavo Growers,CVGW,20130131,24.96,25.25,24.15,24.91,36900
Commvault Systems,CVLT,20130131,77.15,77.98,75.35,76.73,723000
Codorus Valley Bancorp Inc,CVLY,20130131,15.63,15.74,15.4,15.72,6100
Covenant Transportation Group,CVTI,20130131,5.05,6.55,5,6.31,56000
Cvd Equipment Corp.,CVV,20130131,11.91,11.91,11.45,11.62,40800
Community West Bancshares,CWBC,20130131,4.36,4.36,4.12,4.3,19200
Consolidated Water Co. Ltd,CWCO,20130131,9.05,9.08,8.88,8.94,42600
Clayton Williams Energy,CWEI,20130131,40.03,40.03,39.02,39.85,27100
Casella Waste Systems,CWST,20130131,4.51,4.62,4.5,4.54,161800
Coldwater Creek,CWTR,20130131,3.78,3.85,3.78,3.79,184400
China Xd Plastics Company,CXDC,20130131,4.25,4.35,4.24,4.29,16900
Crimson Exploration Inc.,CXPO,20130131,3.3,3.3,3.04,3.06,157300
Cypress Semiconductor Corp.,CY,20130131,10.05,10.37,10.03,10.27,4072500
Cyanotech Corp.,CYAN,20130131,4.87,5.04,4.87,5.04,7200
Cyberoptics Corp.,CYBE,20130131,7.35,7.9,7.25,7.5,21800
Cybex International,CYBI,20130131,2.53,2.53,2.51,2.52,24600
Cyberonics,CYBX,20130131,43.25,43.51,42.78,43.36,611700
Cyclacel Pharmaceuticals,CYCC,20130131,5.71,5.75,5.48,5.53,76400
Cyclacel Pharmaceuticals,CYCCP,20130131,10.04,10.04,10.04,10.04,700
Cymer,CYMI,20130131,103.42,104.24,102.6,102.97,386300
Cynosure,CYNO,20130131,26.28,26.7,26.01,26.7,153900
Changyou.Com Limited,CYOU,20130131,31.06,31.32,30.45,30.8,144400
Cytokinetics Inc.,CYTK,20130131,1.12,1.18,1.11,1.18,1176600
Cytrx Corp.,CYTR,20130131,2.3,2.3,2.12,2.15,366200
Cytori Therapeutics Inc,CYTX,20130131,2.76,2.76,2.7,2.74,198900
Cytori Therapeutics Inc,CYTXW,20130131,1.5,1.52,1.4,1.51,1400
Citizens First Corp.,CZFC,20130131,9.34,9.44,9.3,9.3,1100
Citizens & Northern Corp,CZNC,20130131,19.52,20,19.43,19.9,21300
Caesars Entertainment Corporati,CZR,20130131,7.82,8.05,7.43,8.05,559700
Citizens Community Bancorp,CZWI,20130131,6.35,6.35,6.35,6.35,0
Unify Corp.,DAEG,20130131,1.17,1.25,1.17,1.25,5700
Data I/O Corp.,DAIO,20130131,1.68,1.75,1.68,1.71,6800
Daktronics,DAKT,20130131,11.57,12,11.5,11.86,210000
Dara Biosciences,DARA,20130131,1.09,1.09,1,1.05,2464600
Jiayuan.Com International Ltd.,DATE,20130131,5.4,5.42,5.28,5.35,12100
Famous Dave's Of America,DAVE,20130131,9.31,9.44,9.31,9.44,2800
Double Eagle Petroleum Company,DBLE,20130131,5.03,5.1,5,5.08,8600
Double Eagle Petroleum Company,DBLEP,20130131,25.57,25.99,25.57,25.99,1800
Digital Cinema Destinations Cor,DCIN,20130131,5.99,5.99,5.8,5.8,500
Diana Containerships Inc.,DCIX,20130131,6.95,7.05,6.9,6.96,350300
Dime Community Bancshares,DCOM,20130131,13.68,13.86,13.55,13.81,163000
Delcath Systems,DCTH,20130131,1.54,1.55,1.48,1.51,3101900
Deckers Outdoor Corp.,DECK,20130131,39.33,40.86,39.04,39.95,1618700
Dell Inc.,DELL,20130131,13.34,13.44,13.2,13.24,20675800
Denny's Corp.,DENN,20130131,5.1,5.15,5.04,5.06,578700
Depomed,DEPO,20130131,6.85,7.15,6.76,7.01,1450500
Destination Maternity Corp.,DEST,20130131,22.29,22.83,22.18,22.77,95800
Deerfield Capital,DFR,20130131,8.8,8.94,8.78,8.83,18400
Del Frisco's Restaurant Group Llc.,DFRG,20130131,15.25,15.84,14.58,15.81,75700
R.G. Barry Corp.,DFZ,20130131,13.83,13.83,13.3,13.38,35700
Delta Natural Gas Company,DGAS,20130131,20.1,20.19,19.58,19.7,11600
Donegal Group,DGICA,20130131,13.2,13.21,12.94,13.15,20400
Donegal Group,DGICB,20130131,18.86,18.86,18.86,18.86,100
Digi International Inc.,DGII,20130131,9.61,9.84,9.53,9.8,138200
Dg Fastchannel,DGIT,20130131,9.87,10.17,9.84,10.01,252000
Digital Ally,DGLY,20130131,4.5,4.5,3.53,4.15,2500
Diamond Hill Financial Trends Fund,DHFT,20130131,12.49,12.55,12.48,12.55,4400
Diamond Hill Investment Group,DHIL,20130131,70.53,73.19,70.53,72.34,14300
Dehaier Medical Systems,DHRM,20130131,1.95,1.99,1.93,1.96,6500
Diodes Inc.,DIOD,20130131,18.85,19.22,18.58,19.02,159500
Discovery Communications Inc,DISCA,20130131,68.74,69.64,68.24,69.38,1429500
Discovery Communications Inc,DISCB,20130131,69.45,69.45,69.45,69.45,100
Discovery Communications Inc,DISCK,20130131,62.93,63.87,62.65,63.71,612900
Dish Network Corp.,DISH,20130131,37.35,37.6,36.86,37.26,3332300
Daily Journal Corp. [S.C.],DJCO,20130131,98.61,99.46,98.61,99.46,600
Dialogic,DLGC,20130131,2.26,2.31,2.24,2.31,9800
Dlh Holdings Corp,DLHC,20130131,1.2,1.2,1.11,1.12,17800
Delia*S Inc.,DLIA,20130131,1.02,1.07,1,1.03,23600
Dollar Financial,DLLR,20130131,19.16,19.36,19,19.26,755000
Dollar Tree,DLTR,20130131,39.93,40.29,39.92,39.99,2671700
Dorchester Minerals L.P.,DMLP,20130131,22.15,22.66,22.15,22.26,31500
Diamond Foods,DMND,20130131,14.11,14.55,14.01,14.28,372500
Digimarc Corp.,DMRC,20130131,21.41,21.64,21.38,21.41,30800
Dnb Financial Corp,DNBF,20130131,16.45,16.45,16.45,16.45,100
Dendreon Corp.,DNDN,20130131,5.9,5.98,5.78,5.88,4957800
Dunkin' Brands Group Inc.,DNKN,20130131,36.89,40,35.8,36.51,4804500
Dorman Products,DORM,20130131,34.41,34.73,33.74,34.63,207500
Dover Saddlery,DOVR,20130131,3.72,3.72,3.6,3.72,2200
Digirad Corp.,DRAD,20130131,1.9,1.96,1.83,1.85,142900
Dataram Corp.,DRAM,20130131,0.42,0.45,0.42,0.42,2400
Dynamics Research Corp.,DRCO,20130131,6.75,6.92,6.75,6.86,4800
Digital River,DRIV,20130131,14.49,14.71,14.38,14.52,288400
Durect Corp.,DRRX,20130131,1.06,1.1,1.04,1.09,156000
Durata Therapeutics Inc.,DRTX,20130131,7.48,7.62,7.47,7.62,13800
Dragonwave Inc,DRWI,20130131,2.09,2.15,2.03,2.09,220900
Dryships Inc.,DRYS,20130131,2.14,2.23,2.12,2.16,4635200
Derma Sciences,DSCI,20130131,12.08,12.23,11.87,12.23,59900
Discovery Laboratories,DSCO,20130131,2.22,2.3,2.22,2.25,175900
The Descartes Systems Group Inc.,DSGX,20130131,9.39,9.47,9.39,9.41,1900
Ds Healthcare Group Inc.,DSKX,20130131,3.35,3.35,3.35,3.35,0
