<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Sierra Bancorp,BSRR,20130201,12.5,13,12.47,12.87,33800
Biospecifics Technologies Corp,BSTC,20130201,15.5,15.5,15.36,15.5,14300
Banctrust Financial Group,BTFG,20130201,2.92,2.93,2.91,2.91,4300
Btu International,BTUI,20130201,2.81,3.09,2.63,2.95,15200
Burcon Nutrascience,BUR,20130201,4.51,4.51,4.51,4.51,3000
First Busey Corp.,BUSE,20130201,4.57,4.58,4.52,4.55,151800
Bazaarvoice Inc.,BV,20130201,7.81,7.86,7.58,7.84,527000
Broadvision,BVSN,20130201,8.3,8.49,8.26,8.38,27200
Broadwind Energy,BWEN,20130201,2.47,2.62,2.41,2.58,69400
Baldwin & Lyons,BWINA,20130201,26.01,26.01,26.01,26.01,0
Baldwin & Lyons,BWINB,20130201,24.74,25.06,24.42,24.95,18500
Buffalo Wild Wings,BWLD,20130201,75.5,76.3,75.22,75.32,633400
Broadway Financial Corp.,BYFC,20130201,1.07,1.07,1.01,1.01,33200
CA Inc.,CA,20130201,24.94,25.19,24.92,25.03,3102200
China Automotive Systems,CAAS,20130201,5.49,5.73,5.44,5.65,49200
Camden National Corp.,CAC,20130201,34,35.91,34,35.1,10400
Cascade Bancorp,CACB,20130201,6.95,7.06,6.89,7.06,8300
Credit Acceptance Corp.,CACC,20130201,99.85,100.56,99.18,100.56,45200
Chart Acquisition Corp.,CACGU,20130201,10,10,10,10,400
Cache,CACH,20130201,2.49,2.97,2.4,2.88,90800
China Advanced Construction,CADC,20130201,0.53,0.54,0.53,0.53,8500
Cadence Pharmaceuticals,CADX,20130201,4.8,4.88,4.73,4.88,259700
Camco Financial Corp.,CAFI,20130201,3.08,3.08,2.8,3,142600
The Cheesecake Factory Inc.,CAKE,20130201,33.25,34.07,33.25,33.8,870500
Callidus Software,CALD,20130201,4.21,4.25,4.17,4.22,193600
China Auto Logistics Inc.,CALI,20130201,3.13,3.13,2.96,3.1,25600
Vocaltec Communications Ltd,CALL,20130201,13.28,13.71,12.96,13.58,346600
Cal-Maine Foods,CALM,20130201,41.74,41.99,41.62,41.76,77600
Calamp,CAMP,20130201,8.53,8.91,8.52,8.84,262000
Camtek Ltd,CAMT,20130201,1.42,1.46,1.37,1.46,14400
Avis Budget Group,CAR,20130201,21.74,22.93,21.59,22.65,2537300
Carbonite Inc.,CARB,20130201,9.63,9.7,9.58,9.65,68300
Carolina Trust Bank,CART,20130201,2.59,2.6,2.59,2.6,2300
Carver Bancorp,CARV,20130201,4.93,5,4.5,4.8,7100
Nasdaq Global Auto Index First Trust,CARZ,20130201,30.73,30.91,30.72,30.85,11200
Meta Financial Group,CASH,20130201,23.28,23.28,22.93,22.93,700
Cas Medical Systems,CASM,20130201,1.82,2,1.82,1.98,6100
Cass Information Systems Inc,CASS,20130201,38.95,38.95,38.45,38.81,61200
Caseys General Stores,CASY,20130201,55.04,55.52,54.57,55.15,308500
Cardtronics,CATM,20130201,25.93,26.5,25.89,26.41,355100
Cathay General Bancorp,CATY,20130201,19.46,19.8,19.45,19.69,287000
Cavium Inc,CAVM,20130201,34.57,36.27,34.1,35.46,3792900
China Bak Battery,CBAK,20130201,1.7,1.74,1.69,1.69,23800
Colony Bankcorp,CBAN,20130201,5.31,5.5,5.31,5.39,2400
Cbeyond,CBEY,20130201,8.86,8.95,8.81,8.9,92000
Capital Bank Financial Corp.,CBF,20130201,15.48,15.54,15.14,15.35,648500
Community Bank Shares Of Indiana,CBIN,20130201,14.35,14.43,14.35,14.43,500
Cleveland Biolabs,CBLI,20130201,1.59,1.6,1.53,1.59,191300
Combimatrix Corp.,CBMX,20130201,4.91,5.05,4.25,4.34,345500
Combimatrix Corp.,CBMXW,20130201,0.28,0.28,0.28,0.28,0
Cape Bancorp,CBNJ,20130201,9.1,9.2,9.05,9.2,41600
Chicopee Bancorp,CBNK,20130201,15.12,15.95,15.12,15.95,5800
CBOE Holdings,CBOE,20130201,34,34.18,33.66,34,473700
China Biologic Products,CBPO,20130201,18.7,19.42,18.7,19.4,20700
Cracker Barrel Old Country Store,CBRL,20130201,65.18,65.94,64.88,65.5,199700
Columbia Laboratories,CBRX,20130201,0.62,0.63,0.6,0.61,236100
Commerce Bancshares,CBSH,20130201,37.6,37.92,37.41,37.85,365800
Cubist Pharmaceuticals,CBST,20130201,43.3,44.12,43.09,44.02,624100
Capital City Bank Group,CCBG,20130201,11.41,12.04,11.26,12.01,19000
China Ceramics Co.,CCCL,20130201,3.02,3.09,3.02,3.09,24800
Chinacache International,CCIH,20130201,3.76,3.91,3.76,3.89,9000
Coleman Cable,CCIX,20130201,10.24,10.34,10.16,10.28,32400
Cabot Microelectronics Corp.,CCMP,20130201,37.03,37.26,36.83,37.2,164000
Cnb Financial Corp.,CCNE,20130201,17,17.3,16.85,17.2,10000
Cogent Communications Group,CCOI,20130201,24.83,25.28,24.83,25.03,286400
Cross Country Healthcare,CCRN,20130201,5.68,5.68,5.45,5.6,69700
Concurrent Computer Corp.,CCUR,20130201,6.73,7.95,6.31,7.49,1078100
Chemocentryx Inc.,CCXI,20130201,11.65,11.76,11.52,11.7,12600
Cadence Design Systems,CDNS,20130201,13.97,14.23,13.9,14.15,2282600
Clean Diesel Technologies,CDTI,20130201,2.45,2.7,2.41,2.53,200000
Codexis,CDXS,20130201,2.39,2.57,2.28,2.39,76500
Cadiz,CDZI,20130201,6.96,7.04,6.7,6.77,56300
Ceco Environmental,CECE,20130201,10.93,11.14,10.93,11.11,33000
Career Education Corp.,CECO,20130201,3.45,3.49,3.29,3.34,679600
Central European Distribution Corp.,CEDC,20130201,2.1,2.1,1.82,1.87,1222700
Chinaedu Corp.,CEDU,20130201,5.6,5.6,5.51,5.58,23300
Celgene Corp.,CELG,20130201,99.69,102.29,99.19,101.44,5193000
Celgene Corp.,CELGZ,20130201,7.13,7.19,7.13,7.16,7500
Chembio Diagnostics,CEMI,20130201,5.2,5.4,5.2,5.32,23100
Cempra Inc.,CEMP,20130201,6.63,6.66,6.54,6.64,6900
Central Garden & Pet Company,CENT,20130201,9.66,9.66,9.43,9.54,83300
Central Garden & Pet Company,CENTA,20130201,9.66,9.68,9.4,9.46,284100
Century Aluminum Company,CENX,20130201,8.71,8.88,8.59,8.85,908100
Ceres Inc.,CERE,20130201,4.35,4.5,4.23,4.47,22100
Cerner Corp.,CERN,20130201,83.06,85.35,82.91,84.12,1126500
Cerus Corp.,CERS,20130201,3.13,3.18,3.09,3.16,140900
Central European Media Enterprises,CETV,20130201,5.94,5.97,5.76,5.9,98400
Ceva,CEVA,20130201,15.21,15.3,15,15.15,318900
Central Federal Corp.,CFBK,20130201,1.59,1.6,1.57,1.6,900
C&F Financial Corp.,CFFI,20130201,40.43,40.99,39.66,40.4,8500
Capitol Federal Financial,CFFN,20130201,11.8,11.91,11.72,11.85,1114200
California First National Bancorp,CFNB,20130201,16.39,16.39,16.07,16.19,1700
Cardinal Financial Corp.,CFNL,20130201,16.31,16.49,16.3,16.4,138200
The Carlyle Group L.P.,CG,20130201,32.57,33.42,31.58,31.9,173200
China Growth Equity Investment,CGEI,20130201,10.05,10.05,10.05,10.05,700
China Growth Equity Investment,CGEIW,20130201,0.25,0.25,0.25,0.25,0
Compugen Ltd,CGEN,20130201,5.48,5.61,5.44,5.53,30400
Cognex Corp.,CGNX,20130201,39.8,40.69,39.56,40.54,197900
Calamos Global Total Return Fund,CGO,20130201,14.37,14.4,14.33,14.36,19800
Comstock Homebuilding Companies,CHCI,20130201,1.33,1.4,1.33,1.34,12200
City Holding Company,CHCO,20130201,38.15,38.49,38,38.41,108000
Churchill Downs Inc.,CHDN,20130201,64.5,66.31,64.35,66.26,25200
Chindex International,CHDX,20130201,11.07,11.39,11.07,11.37,23000
The Chefs' Warehouse Inc.,CHEF,20130201,16.68,16.81,16.27,16.55,47000
Cheviot Financial Corp,CHEV,20130201,10.3,10.34,10.2,10.21,4300
Chemical Financial Corp.,CHFC,20130201,24.49,24.67,24.34,24.6,40700
Charter Financial,CHFN,20130201,11.4,11.45,11.34,11.43,15800
Calamos Convertible Opportunities,CHI,20130201,12.57,12.68,12.57,12.67,208900
Cherokee Inc.,CHKE,20130201,13.95,14.05,13.67,13.95,11300
Check Point Software Technologies Ltd,CHKP,20130201,50,51.91,49.93,50.98,3159200
China Housing & Land Development,CHLN,20130201,1.34,1.36,1.32,1.32,8100
Chemung Financial Corp,CHMG,20130201,29.5,29.5,29.5,29.5,0
China Natural Resources,CHNR,20130201,5.16,5.25,4.8,4.8,3200
China Gerui Advanced Materials,CHOP,20130201,2.31,2.37,2.27,2.33,40100
Charm Communications Inc.,CHRM,20130201,4.7,4.82,4.58,4.8,2300
C.H. Robinson Worldwide,CHRW,20130201,65.99,67.11,65.99,66.89,1352300
Chs Inc,CHSCP,20130201,31.46,31.68,31.46,31.47,10800
Chelsea Therapeutics International,CHTP,20130201,0.83,0.83,0.81,0.81,320500
Charter Communications,CHTR,20130201,78.06,78.78,76.78,78.04,1907700
Chuy's Holding Inc,CHUY,20130201,28.57,30.45,28.22,30.2,300600
Calamos Global Dynamic,CHW,20130201,8.93,8.96,8.9,8.94,147400
Wisdomtree China Dividend Ex-Fi,CHXF,20130201,56.49,56.53,56.2,56.49,12100
Calamos Convertible And High,CHY,20130201,12.79,12.8,12.75,12.78,189700
Chyron Corp.,CHYR,20130201,1.01,1.18,1.01,1.17,37000
Cinedigm Digital Cinema Corp,CIDM,20130201,1.59,1.65,1.55,1.6,16000
Ciena Corp.,CIEN,20130201,15.73,15.97,15.69,15.87,2947700
Cimatron Limited,CIMT,20130201,7.21,7.39,7.21,7.24,168500
Cincinnati Financial Corp.,CINF,20130201,42.76,43.5,42.65,43.5,736300
Cis Acquisition Ltd.,CISAU,20130201,10.04,10.04,10.04,10.04,100
Cninsure Inc.,CISG,20130201,6.45,6.56,6.35,6.42,55800
Cfs Bancorp,CITZ,20130201,7.15,7.47,7.15,7.47,3900
Citizens Holding Company,CIZN,20130201,18.89,19.01,18.55,19.01,900
China Jo-Jo Drugstores,CJJD,20130201,0.91,0.91,0.91,0.91,300
Carmike Cinemas,CKEC,20130201,16.07,16.63,16.04,16.54,108500
Clicksoftware Technologies Ltd,CKSW,20130201,8.07,8.07,7.86,8,89200
Carolina Bank Holdings Inc.,CLBH,20130201,9.4,10.11,9.4,9.5,68300
Collectors Universe,CLCT,20130201,12.05,12.24,11.9,11.94,79100
Celldex Therapeutics Inc,CLDX,20130201,7.41,7.65,7.36,7.56,743000
Clearfield,CLFD,20130201,5.35,5.36,5.26,5.34,16400
Clearsign Combustion Corporatio,CLIR,20130201,4.68,4.74,4.55,4.62,14100
Calamos Asset Management,CLMS,20130201,10.5,10.5,10.25,10.36,302700
Calumet Specialty Products,CLMT,20130201,31.69,32.32,31.69,32.1,405400
Clean Energy Fuels,CLNE,20130201,12.82,13.1,12.76,12.78,1152500
Cleantech Solutions International Inc,CLNT,20130201,4.07,4.24,4.06,4.23,85600
Clearone Communications Inc.,CLRO,20130201,6.9,6.99,6.75,6.76,18600
Tegal Corp.,CLRX,20130201,3.84,3.85,3.59,3.75,2600
Celsion Corp.,CLSN,20130201,1.43,1.44,1.25,1.32,17587000
Town Sports International Holdings,CLUB,20130201,10.61,10.78,10.3,10.39,58300
Clovis Oncology Inc.,CLVS,20130201,19.91,20.07,19.41,19.72,50400
Clearwire Corp.,CLWR,20130201,3.24,3.24,3.15,3.19,8270700
Euro Tech Holdings Company,CLWT,20130201,3.29,3.29,3.29,3.29,0
Columbus Mckinnon Corp.,CMCO,20130201,19.09,19.46,19.06,19.27,126300
Comcast Corp.,CMCSA,20130201,38.39,38.62,38.13,38.6,15353800
Comcast Corp.,CMCSK,20130201,37.02,37.29,36.78,37.21,2936600
Cme Group Inc.,CME,20130201,57.92,59.21,57.54,59.04,2829800
China Mobile Games And Entertai,CMGE,20130201,3.42,3.7,3.2,3.61,6100
Cumulus Media Inc.,CMLS,20130201,3.27,3.34,3.17,3.3,607000
Cms Bancorp,CMSB,20130201,8.1,8.1,8.1,8.1,0
Comtech Telecommunications,CMTL,20130201,26.58,26.69,26.25,26.43,77700
Comverse Tech Inc #,CMVT,20130201,4.4,4.5,4.36,4.45,1663000
Center Bancorp,CNBC,20130201,12,12.6,11.89,12.43,38700
Century Bancorp,CNBKA,20130201,30.41,34.01,30.41,33.96,3500
Coronado Biosciences,CNDO,20130201,7.27,7.43,7.23,7.33,217000
Chinanet Online Holdings,CNET,20130201,0.78,1.04,0.75,1.01,77800
China Information Technology,CNIT,20130201,1.02,1.1,0.95,1.08,60500
Conmed Corp.,CNMD,20130201,29.45,29.61,29.43,29.5,101200
Concur Technologies,CNQR,20130201,67.78,67.87,65.35,66.87,1298700
Comverse,CNSI,20130201,29.02,29.27,28.67,29.05,50700
Consolidated Communications Holdings,CNSL,20130201,17.38,17.46,16.7,17.42,172900
China Techfaith Wireless,CNTF,20130201,1.16,1.2,1.16,1.18,72200
Century Casinos,CNTY,20130201,2.98,3.04,2.95,2.99,29700
China Yida Holding Co.,CNYD,20130201,3.77,3.77,3.77,3.77,100
Coastal Contacts Inc,COA,20130201,5.2,5.33,5.2,5.33,54200
Colonial Financial Services,COBK,20130201,13.41,13.41,13.4,13.4,600
Cobra Electronics Corp.,COBR,20130201,3.88,4.2,3.88,4.03,12800
Cobiz Financial Inc.,COBZ,20130201,8.24,8.25,8.08,8.22,66300
Corinthian Colleges,COCO,20130201,2.46,2.59,2.39,2.41,1705200
Cogo Group,COGO,20130201,2.4,2.42,2.36,2.38,20500
Coherent,COHR,20130201,55.86,57,55.66,56.81,111200
Cohu,COHU,20130201,10.57,10.99,10.5,10.85,60300
Coca-Cola Bottling Co. Consolidated,COKE,20130201,64.8,65.17,64.73,64.99,11500
Columbia Banking System,COLB,20130201,20.27,20.49,20.08,20.47,211400
Columbia Sportswear Company,COLM,20130201,51.26,51.48,50.59,50.6,104100
Cyrusone Inc,CONE,20130201,21.12,21.85,21.12,21.69,490200
Conn's,CONN,20130201,28.71,28.71,28.22,28.52,385800
Majesco Entertainment Company,COOL,20130201,0.61,0.64,0.61,0.61,230600
Core-Mark Holding Company,CORE,20130201,50.29,51,50.2,50.94,34700
Corcept Therapeutics Inc.,CORT,20130201,2.17,2.23,2.09,2.12,516500
Cosi,COSI,20130201,0.83,0.83,0.81,0.83,23800
Costco Wholesale Corp.,COST,20130201,102.91,104.35,102.59,104.15,2315900
Cowen Group,COWN,20130201,2.65,2.69,2.65,2.69,1889300
Counterpath Corporation,CPAH,20130201,2,2,2,2,100
Community Partners Bancorp,CPBC,20130201,6.2,6.3,6.2,6.29,300
China Shengda Packaging Group,CPGI,20130201,1.15,1.16,1.15,1.15,19300
Canterbury Park Holding Corp.,CPHC,20130201,10.31,10.67,10.31,10.65,2900
Cepheid,CPHD,20130201,36.44,37,36.44,36.77,667300
Cumberland Pharmaceuticals Inc.,CPIX,20130201,4.22,4.44,4.2,4.41,187000
Capella Education Company,CPLA,20130201,27.4,27.62,26.96,27.44,133400
Capital Product Partners L.P.,CPLP,20130201,8.3,8.3,8.12,8.19,283200
Copano Energy L.L.C.,CPNO,20130201,38.61,38.91,38.23,38.7,958500
Copart,CPRT,20130201,35.83,36.19,35.3,35.8,1336500
Catalyst Pharmaceutical Partners,CPRX,20130201,0.52,0.55,0.49,0.51,413600
Computer Programs And Systems,CPSI,20130201,48.9,50.66,47.26,48,498500
China Precision Steel,CPSL,20130201,2.15,2.15,2.1,2.1,11700
Consumer Portfolio Services,CPSS,20130201,6.99,7.25,6.8,6.86,264100
Capstone Turbine Corp.,CPST,20130201,0.88,0.88,0.85,0.87,2024400
Conceptus,CPTS,20130201,20.81,21.95,20.81,21.88,228800
Compuware Corp.,CPWR,20130201,11.75,11.81,11.59,11.78,2553300
Cra Internationalinc.,CRAI,20130201,18.72,19.31,18.72,19,64000
Cray Inc,CRAY,20130201,18.61,18.75,18.5,18.66,303900
Citizens Republic Bancorp,CRBC,20130201,20.47,20.65,20.36,20.55,442800
Cardica,CRDC,20130201,1.48,1.5,1.33,1.41,211400
Crossroads Systems#,CRDS,20130201,2.23,2.29,2.1,2.29,68200
Cree,CREE,20130201,43.33,44.55,42.92,43.94,3000600
China Recycling Energy Corp.,CREG,20130201,1.06,1.06,1.06,1.06,500
Cresud S.A.C.I.F. Y A.,CRESW,20130201,0.06,0.06,0.06,0.06,0
Cresud S.A.C.I.F. Y A.,CRESY,20130201,9.69,9.78,9.56,9.63,95200
Crescent Financial Corp.,CRFN,20130201,4.38,4.39,4.29,4.31,6000
Curis,CRIS,20130201,3.23,3.23,3.1,3.17,358900
57Th Str Gen Acquisi,CRMB,20130201,3.25,3.25,3.03,3.06,5100
57Th Str Gen Acquisi,CRMBU,20130201,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130201,0.09,0.09,0.09,0.09,0
Cardiome Pharma Corp.,CRME,20130201,0.49,0.54,0.48,0.49,1755400
America's Car-Mart,CRMT,20130201,39.91,40.53,39.52,40.19,31400
Ceragon Networks Ltd,CRNT,20130201,4.91,4.94,4.81,4.91,124100
Crocs,CROX,20130201,14.94,15.17,14.8,15,1172800
Carrollton Bancorp,CRRB,20130201,5.68,5.68,5.68,5.68,0
Courier Corp.,CRRC,20130201,12.22,12.24,11.84,12.21,45600
Cornerstone Therapeutics Inc.,CRTX,20130201,5.49,5.5,5.38,5.42,14700
Cirrus Logic,CRUS,20130201,28.72,28.75,28.17,28.48,1736900
Corvel,CRVL,20130201,46.21,46.7,46,46.17,15700
Crown Media Holdings,CRWN,20130201,1.85,1.9,1.84,1.9,44100
Crown Crafts,CRWS,20130201,5.24,5.3,5.19,5.2,42600
Carrizo Oil & Gas,CRZO,20130201,21.61,21.88,21.27,21.63,523100
Clifton Savings Bancorp,CSBK,20130201,11.64,11.87,11.64,11.87,6700
Cascade Microtech,CSCD,20130201,7.5,7.53,7.25,7.53,12800
Cisco Systems,CSCO,20130201,20.73,20.91,20.6,20.83,25755100
Centerstate Banks,CSFL,20130201,8.87,8.98,8.85,8.96,55600
Costar Group,CSGP,20130201,93.78,97.01,93.78,95.59,155600
Csg Systems International,CSGS,20130201,18.92,18.94,18.69,18.73,80600
Cardiovascular Systems,CSII,20130201,15.89,16.04,15.53,15.68,118800
Canadian Solar Inc.,CSIQ,20130201,4.48,4.66,4.37,4.6,506500
Cornerstone Ondemand Inc.,CSOD,20130201,32.72,34.13,32.72,33.97,364100
Csp Inc.,CSPI,20130201,6.28,6.36,6.18,6.22,25400
Calamos Strategic Total Return Fund,CSQ,20130201,10.38,10.45,10.38,10.39,359400
Csr Plc,CSRE,20130201,23.25,23.54,23.22,23.4,2100
Caesarstone Sdot-Yam Ltd.,CSTE,20130201,18.86,19.15,18.71,19,53400
Coinstar,CSTR,20130201,51.26,51.38,49.47,49.57,1051800
China Sunergy Co.,CSUN,20130201,1.67,1.7,1.62,1.62,44800
Capital Southwest Corp.,CSWC,20130201,107.6,108.7,107.23,108.7,6100
Cintas Corp.,CTAS,20130201,42.6,42.7,42.12,42.45,551300
Community Trust Bancorp,CTBI,20130201,33.97,34.21,33.73,34.13,31200
Commtouch Software Ltd,CTCH,20130201,2.95,3.04,2.95,3.04,8300
Ctc Media,CTCM,20130201,10.74,10.78,10.49,10.65,1244300
Constant Contact,CTCT,20130201,14.22,15.47,14.1,14.55,1496300
Computer Task Group Inc.,CTGX,20130201,19.27,19.64,19.09,19.44,88000
Charles & Colvard Ltd,CTHR,20130201,3.82,3.89,3.82,3.83,7300
Cti Industries Corp.,CTIB,20130201,5.4,5.8,5.4,5.8,5800
Cell Therapeutics,CTIC,20130201,1.47,1.48,1.41,1.44,1065000
Citi Trends,CTRN,20130201,12.89,13.02,12.83,12.89,53000
Ctrip.Com International,CTRP,20130201,21.9,22.41,20.39,20.45,11575700
Catamaran Corp,CTRX,20130201,52.35,53.77,52.3,53.5,1053600
Cognizant Technology Solutions,CTSH,20130201,78.92,79.05,78.09,78.98,1558400
Connecticut Water Service,CTWS,20130201,29.74,30.11,29.63,29.74,64200
Citrix Systems,CTXS,20130201,73.2,74.99,72.02,74.03,3572500
ISE Global Copper Index First Trust,CU,20130201,30.6,30.86,30.6,30.78,8100
The Herzfeld Caribbean Basin Fund,CUBA,20130201,8.81,9.19,8.52,8.98,52800
Cui Global Inc,CUI,20130201,5.53,5.63,5.5,5.51,28200
California United Bk,CUNB,20130201,12.05,12.05,12,12,23200
Cutera,CUTR,20130201,11.02,11.15,10.92,11.01,47100
Cvb Financial Corp.,CVBF,20130201,11.06,11.36,11.02,11.31,609300
Cavco Industries,CVCO,20130201,51.16,52.17,51.03,51.37,38700
Central Valley Community Bancorp,CVCY,20130201,8.72,8.82,8.71,8.77,5800
Commercial Vehicle Group,CVGI,20130201,8.1,8.27,7.98,8.16,137100
Calavo Growers,CVGW,20130201,25,25.5,24.86,25.42,57000
Commvault Systems,CVLT,20130201,76.83,79.53,76.54,79.02,916400
Codorus Valley Bancorp Inc,CVLY,20130201,15.71,16.25,15.7,15.96,10400
Covenant Transportation Group,CVTI,20130201,6.34,6.34,5.85,6.13,17800
Cvd Equipment Corp.,CVV,20130201,11.69,12.3,11.66,12.24,56800
Community West Bancshares,CWBC,20130201,4.3,4.83,4.3,4.8,92400
Consolidated Water Co. Ltd,CWCO,20130201,9.03,9.18,8.97,9.14,47100
Clayton Williams Energy,CWEI,20130201,40.4,40.4,39.23,40.03,17200
Casella Waste Systems,CWST,20130201,4.58,4.64,4.51,4.57,123200
Coldwater Creek,CWTR,20130201,3.8,3.84,3.65,3.69,314200
China Xd Plastics Company,CXDC,20130201,4.36,4.37,4.31,4.37,10500
Crimson Exploration Inc.,CXPO,20130201,3.13,3.24,3.04,3.24,107400
Cypress Semiconductor Corp.,CY,20130201,10.4,10.51,10.25,10.29,3234000
Cyanotech Corp.,CYAN,20130201,4.99,5.04,4.97,5.04,6600
Cyberoptics Corp.,CYBE,20130201,7.61,7.67,7.15,7.4,4100
Cybex International,CYBI,20130201,2.53,2.53,2.52,2.53,7700
Cyberonics,CYBX,20130201,43.32,44.45,43.13,44.35,461100
Cyclacel Pharmaceuticals,CYCC,20130201,5.64,5.64,5.35,5.38,134000
Cyclacel Pharmaceuticals,CYCCP,20130201,9.71,10.24,9.71,10.21,3200
Cymer,CYMI,20130201,105.77,106.29,104.82,105.83,831400
Cynosure,CYNO,20130201,26.87,27.91,26.77,27.75,154400
Changyou.Com Limited,CYOU,20130201,31.69,31.98,31.05,31.3,158200
Cytokinetics Inc.,CYTK,20130201,1.22,1.28,1.17,1.19,1450100
Cytrx Corp.,CYTR,20130201,2.17,2.25,2.16,2.22,185100
Cytori Therapeutics Inc,CYTX,20130201,2.77,2.87,2.71,2.84,338700
Cytori Therapeutics Inc,CYTXW,20130201,1.49,1.6,1.49,1.6,600
Citizens First Corp.,CZFC,20130201,9.3,9.87,9.3,9.64,6700
Citizens & Northern Corp,CZNC,20130201,19.9,19.95,19.63,19.86,16300
Caesars Entertainment Corporati,CZR,20130201,8.07,8.1,7.64,7.81,468000
Citizens Community Bancorp,CZWI,20130201,6.35,6.6,6.3,6.59,18200
Unify Corp.,DAEG,20130201,1.25,1.3,1.2,1.2,13600
Data I/O Corp.,DAIO,20130201,1.72,1.8,1.71,1.76,1300
Daktronics,DAKT,20130201,11.94,12.1,11.94,12.06,151200
Dara Biosciences,DARA,20130201,1.1,1.15,1.07,1.14,2470100
Jiayuan.Com International Ltd.,DATE,20130201,5.43,5.59,5.36,5.54,11900
Famous Dave's Of America,DAVE,20130201,9.5,9.63,9.45,9.52,4700
Double Eagle Petroleum Company,DBLE,20130201,5.01,5.1,4.8,4.87,41800
Double Eagle Petroleum Company,DBLEP,20130201,25.98,25.98,25.55,25.57,1700
Digital Cinema Destinations Cor,DCIN,20130201,5.66,5.8,5.66,5.8,1800
Diana Containerships Inc.,DCIX,20130201,7,7.07,6.96,7.03,351100
Dime Community Bancshares,DCOM,20130201,13.88,14.08,13.82,13.94,117700
Delcath Systems,DCTH,20130201,1.55,1.55,1.49,1.51,1238800
Deckers Outdoor Corp.,DECK,20130201,40.18,40.61,39.41,39.92,980100
Dell Inc.,DELL,20130201,14.01,14.17,13.5,13.63,57532200
Denny's Corp.,DENN,20130201,5.11,5.19,5,5.14,1355100
Depomed,DEPO,20130201,7.03,7.15,6.96,7.02,778000
Destination Maternity Corp.,DEST,20130201,22.92,23.45,22.84,23.29,102800
Deerfield Capital,DFR,20130201,8.89,9.05,8.82,9.05,8300
Del Frisco's Restaurant Group Llc.,DFRG,20130201,15.65,15.78,15.5,15.61,52200
R.G. Barry Corp.,DFZ,20130201,13.27,13.46,12.89,13.06,64100
Delta Natural Gas Company,DGAS,20130201,19.79,20.15,19.78,20.07,7100
Donegal Group,DGICA,20130201,13.2,13.84,13.11,13.77,14300
Donegal Group,DGICB,20130201,18.86,18.86,18.86,18.86,0
Digi International Inc.,DGII,20130201,9.83,10.05,9.71,9.95,118900
Dg Fastchannel,DGIT,20130201,10.11,10.15,9.69,9.8,594200
Digital Ally,DGLY,20130201,3.5,3.6,3.5,3.6,4200
Diamond Hill Financial Trends Fund,DHFT,20130201,12.6,12.6,12.57,12.57,3800
Diamond Hill Investment Group,DHIL,20130201,72.85,72.99,72.22,72.99,4900
Dehaier Medical Systems,DHRM,20130201,1.9,1.96,1.9,1.95,11700
Diodes Inc.,DIOD,20130201,19.1,19.24,19.05,19.13,291000
Discovery Communications Inc,DISCA,20130201,69.84,70.37,69.56,70.31,1054000
Discovery Communications Inc,DISCB,20130201,69.9,69.9,69.9,69.9,300
Discovery Communications Inc,DISCK,20130201,63.92,64.43,63.9,64.19,394600
Dish Network Corp.,DISH,20130201,37.42,37.77,37.39,37.68,1445300
Daily Journal Corp. [S.C.],DJCO,20130201,99.03,99.5,97,98.71,2800
Dialogic,DLGC,20130201,2.46,2.47,2.35,2.44,28300
Dlh Holdings Corp,DLHC,20130201,1.1,1.1,1.09,1.09,4700
Delia*S Inc.,DLIA,20130201,1.01,1.05,1.01,1.02,23700
Dollar Financial,DLLR,20130201,19.35,19.46,19.22,19.35,517700
Dollar Tree,DLTR,20130201,40.25,40.35,39.81,40.12,2516700
Dorchester Minerals L.P.,DMLP,20130201,22.69,23.12,22.4,22.97,123400
Diamond Foods,DMND,20130201,14.49,14.49,14.05,14.26,372400
Digimarc Corp.,DMRC,20130201,21.43,21.59,21.25,21.51,15300
Dnb Financial Corp,DNBF,20130201,16.49,16.49,16.49,16.49,100
Dendreon Corp.,DNDN,20130201,5.92,6.12,5.8,5.95,4342500
Dunkin' Brands Group Inc.,DNKN,20130201,37.1,37.19,36.62,36.71,2737800
Dorman Products,DORM,20130201,34.86,35.7,34.81,35.56,196800
Dover Saddlery,DOVR,20130201,3.72,3.74,3.58,3.74,400
Digirad Corp.,DRAD,20130201,1.87,1.88,1.83,1.87,23700
Dataram Corp.,DRAM,20130201,0.42,0.44,0.36,0.36,27700
Dynamics Research Corp.,DRCO,20130201,6.84,6.86,6.75,6.85,7500
Digital River,DRIV,20130201,14.5,15.09,14.43,14.98,273000
Durect Corp.,DRRX,20130201,1.08,1.1,1.08,1.1,123500
Durata Therapeutics Inc.,DRTX,20130201,7.59,7.93,7.41,7.81,97500
Dragonwave Inc,DRWI,20130201,2.08,2.09,1.95,2.05,330200
Dryships Inc.,DRYS,20130201,2.21,2.3,2.19,2.24,4006600
Derma Sciences,DSCI,20130201,12.24,12.57,12.08,12.25,148700
Discovery Laboratories,DSCO,20130201,2.27,2.34,2.24,2.32,164400
The Descartes Systems Group Inc.,DSGX,20130201,9.39,9.49,9.37,9.4,18300
Ds Healthcare Group Inc.,DSKX,20130201,3.35,3.35,3.35,3.35,0
