<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Btu International,BTUI,20130220,3.3,3.38,3.25,3.38,21400
Burcon Nutrascience,BUR,20130220,3.51,3.51,3.49,3.49,5100
First Busey Corp.,BUSE,20130220,4.5,4.5,4.35,4.35,235400
Bazaarvoice Inc.,BV,20130220,7.47,7.47,7.25,7.32,698100
Broadvision,BVSN,20130220,8.48,8.48,8.25,8.26,25900
Broadwind Energy,BWEN,20130220,3.25,3.38,3.2,3.2,60900
Baldwin & Lyons,BWINA,20130220,23.74,23.74,23.74,23.74,200
Baldwin & Lyons,BWINB,20130220,23.73,23.81,23.31,23.33,16400
Buffalo Wild Wings,BWLD,20130220,78.2,78.2,75.32,75.45,728700
Broadway Financial Corp.,BYFC,20130220,0.92,0.92,0.91,0.92,1800
CA Inc.,CA,20130220,25.05,25.17,24.64,24.65,4460900
China Automotive Systems,CAAS,20130220,5.22,5.28,5,5.02,35400
Camden National Corp.,CAC,20130220,34.68,34.94,33.81,33.81,15400
Cascade Bancorp,CACB,20130220,6.4,6.4,6.2,6.2,12500
Credit Acceptance Corp.,CACC,20130220,115.7,117.33,115.21,116.35,49100
Chart Acquisition Corp.,CACGU,20130220,10.03,10.03,10.03,10.03,0
Cache,CACH,20130220,4.85,4.97,4.52,4.69,65600
China Advanced Construction,CADC,20130220,0.49,0.49,0.47,0.48,14400
Cadence Pharmaceuticals,CADX,20130220,5,5.04,4.84,4.85,255400
Camco Financial Corp.,CAFI,20130220,3.2,3.2,3.13,3.18,36700
The Cheesecake Factory Inc.,CAKE,20130220,33.38,33.77,33.08,33.1,1783300
Callidus Software,CALD,20130220,4.77,4.84,4.68,4.75,238500
China Auto Logistics Inc.,CALI,20130220,2.83,2.9,2.76,2.9,22000
Vocaltec Communications Ltd,CALL,20130220,13.3,13.38,12.46,12.54,415800
Cal-Maine Foods,CALM,20130220,41.06,41.47,40.52,40.62,75400
Calamp,CAMP,20130220,10.23,10.39,9.96,10.08,667200
Camtek Ltd,CAMT,20130220,1.59,1.66,1.54,1.62,11200
Avis Budget Group,CAR,20130220,24.61,24.63,22.97,23.12,2273000
Carbonite Inc.,CARB,20130220,10,10.02,9.78,9.83,50800
Carolina Trust Bank,CART,20130220,2.72,2.72,2.58,2.58,900
Carver Bancorp,CARV,20130220,4.88,4.9,4.75,4.85,7100
Nasdaq Global Auto Index First Trust,CARZ,20130220,31.09,31.4,30.86,30.86,3200
Meta Financial Group,CASH,20130220,23.08,23.08,22.81,22.82,9900
Cas Medical Systems,CASM,20130220,1.89,1.89,1.89,1.89,2800
Cass Information Systems Inc,CASS,20130220,41.14,41.45,41,41.18,15300
Caseys General Stores,CASY,20130220,56.29,56.65,55.51,55.52,265100
Cardtronics,CATM,20130220,27.5,27.69,27.05,27.06,225400
Cathay General Bancorp,CATY,20130220,20.39,20.39,19.72,19.74,328100
Cavium Inc,CAVM,20130220,37.92,38.59,37.07,37.12,1216900
China Bak Battery,CBAK,20130220,1.39,1.41,1.1,1.35,151100
Colony Bankcorp,CBAN,20130220,5.16,5.2,5.16,5.2,400
Cbeyond,CBEY,20130220,8.03,8.03,7.79,7.89,205700
Capital Bank Financial Corp.,CBF,20130220,17.55,18.19,17.5,18.06,58600
Community Bank Shares Of Indiana,CBIN,20130220,16.43,16.43,16.2,16.27,1500
Cleveland Biolabs,CBLI,20130220,1.72,1.74,1.68,1.68,114600
Combimatrix Corp.,CBMX,20130220,2.87,2.95,2.8,2.86,106100
Combimatrix Corp.,CBMXW,20130220,0.28,0.28,0.28,0.28,4500
Cape Bancorp,CBNJ,20130220,9.25,9.3,9.16,9.16,31000
Chicopee Bancorp,CBNK,20130220,15.99,15.99,15.88,15.9,600
CBOE Holdings,CBOE,20130220,35.89,35.95,35.27,35.37,394900
China Biologic Products,CBPO,20130220,20.61,20.69,20.25,20.52,67900
Cracker Barrel Old Country Store,CBRL,20130220,66.72,66.94,65.88,65.9,106000
Columbia Laboratories,CBRX,20130220,0.61,0.62,0.6,0.61,86100
Commerce Bancshares,CBSH,20130220,38.97,39.06,38.6,38.62,297700
Cubist Pharmaceuticals,CBST,20130220,42.03,42.45,41.8,42.33,547700
Capital City Bank Group,CCBG,20130220,11.54,11.55,11.38,11.43,22700
China Ceramics Co.,CCCL,20130220,3.22,3.28,3.14,3.17,37200
Chinacache International,CCIH,20130220,3.72,3.75,3.6,3.64,83800
Coleman Cable,CCIX,20130220,10.16,10.26,10.07,10.07,31400
Cabot Microelectronics Corp.,CCMP,20130220,35.96,36.26,35.24,35.25,112300
Cnb Financial Corp.,CCNE,20130220,17.27,17.27,16.85,16.87,14600
Cogent Communications Group,CCOI,20130220,25.37,25.49,24.97,25.37,377900
Cross Country Healthcare,CCRN,20130220,5.91,5.98,5.53,5.54,80000
Concurrent Computer Corp.,CCUR,20130220,7.95,8,7.52,7.64,211600
Chemocentryx Inc.,CCXI,20130220,11.89,11.98,11.76,11.82,58100
Cadence Design Systems,CDNS,20130220,14.19,14.23,14.02,14.13,2683800
Clean Diesel Technologies,CDTI,20130220,2.85,3.05,2.57,2.6,871800
Codexis,CDXS,20130220,2.37,2.39,2.21,2.21,101500
Cadiz,CDZI,20130220,7.06,7.06,6.43,6.55,30600
Ceco Environmental,CECE,20130220,10.85,11.1,10.66,10.85,47400
Career Education Corp.,CECO,20130220,4.2,4.22,4.06,4.07,348900
Central European Distribution Corp.,CEDC,20130220,1.44,1.65,1.43,1.59,2227600
Chinaedu Corp.,CEDU,20130220,6.38,6.5,6.31,6.4,1800
Celgene Corp.,CELG,20130220,101.99,103.69,100.39,100.4,6129800
Celgene Corp.,CELGZ,20130220,7.12,7.26,7.1,7.17,9600
Chembio Diagnostics,CEMI,20130220,5.65,5.72,5.62,5.62,11000
Cempra Inc.,CEMP,20130220,6.64,6.79,6.51,6.53,26600
Central Garden & Pet Company,CENT,20130220,9.35,9.42,9.26,9.3,47600
Central Garden & Pet Company,CENTA,20130220,9.2,9.4,9.2,9.31,179700
Century Aluminum Company,CENX,20130220,9.14,9.19,8.6,8.64,1299800
Ceres Inc.,CERE,20130220,4.25,4.48,4.2,4.26,39900
Cerner Corp.,CERN,20130220,88.35,88.68,87.03,87.12,717800
Cerus Corp.,CERS,20130220,3.14,3.19,3.14,3.15,152400
Central European Media Enterprises,CETV,20130220,6.08,6.16,5.94,5.94,127500
Ceva,CEVA,20130220,15.37,15.72,15.23,15.25,92400
Central Federal Corp.,CFBK,20130220,1.6,1.64,1.6,1.6,15000
C&F Financial Corp.,CFFI,20130220,40.5,40.63,39.7,39.81,5400
Capitol Federal Financial,CFFN,20130220,11.99,11.99,11.85,11.86,693800
California First National Bancorp,CFNB,20130220,15.79,15.8,15.77,15.77,2300
Cardinal Financial Corp.,CFNL,20130220,16.52,16.58,16.3,16.33,161100
The Carlyle Group L.P.,CG,20130220,37.5,37.89,36.61,36.67,363600
China Growth Equity Investment,CGEI,20130220,10,10,10,10,300
China Growth Equity Investment Ltd. - Units,CGEIU,20130220,10.07,10.07,10.07,10.07,100
Compugen Ltd,CGEN,20130220,5.25,5.3,5.04,5.13,198100
Cognex Corp.,CGNX,20130220,41.83,42.41,41.31,41.35,198900
Calamos Global Total Return Fund,CGO,20130220,14.42,14.44,14.34,14.38,26400
Comstock Homebuilding Companies,CHCI,20130220,1.37,1.42,1.3,1.32,10900
City Holding Company,CHCO,20130220,38.85,38.85,38.29,38.3,30400
Churchill Downs Inc.,CHDN,20130220,66.45,66.51,65.66,65.85,63500
Chindex International,CHDX,20130220,10.83,10.86,10.71,10.79,17800
The Chefs' Warehouse Inc.,CHEF,20130220,17.45,17.56,17.34,17.35,56400
Cheviot Financial Corp,CHEV,20130220,10.85,11.01,10.85,10.92,3800
Chemical Financial Corp.,CHFC,20130220,25.16,25.18,24.87,24.91,46300
Charter Financial,CHFN,20130220,12.7,12.7,12.19,12.47,70900
Calamos Convertible Opportunities,CHI,20130220,12.44,12.45,12.33,12.36,214800
Cherokee Inc.,CHKE,20130220,14.45,14.48,14.14,14.19,16800
Check Point Software Technologies Ltd,CHKP,20130220,51.48,52.5,51.44,51.65,1486000
China Housing & Land Development,CHLN,20130220,1.3,1.74,1.3,1.66,178300
Chemung Financial Corp,CHMG,20130220,30,30,30,30,100
China Natural Resources,CHNR,20130220,4.87,4.87,4.87,4.87,0
China Gerui Advanced Materials,CHOP,20130220,3,3.04,2.89,2.95,126900
Charm Communications Inc.,CHRM,20130220,4.78,4.78,4.77,4.77,400
C.H. Robinson Worldwide,CHRW,20130220,58.4,58.9,58.2,58.47,1875100
Chs Inc,CHSCP,20130220,32.09,32.1,32.03,32.09,15100
Chelsea Therapeutics International,CHTP,20130220,1.27,2.1,1.17,1.94,31060700
Charter Communications,CHTR,20130220,79.49,79.74,77.93,77.99,567400
Chuy's Holding Inc,CHUY,20130220,27.89,29.57,27.88,28.4,288100
Calamos Global Dynamic,CHW,20130220,8.9,8.9,8.8,8.82,222700
Wisdomtree China Dividend Ex-Fi,CHXF,20130220,54.57,54.57,54.1,54.11,29200
Calamos Convertible And High,CHY,20130220,12.65,12.69,12.53,12.62,180700
Chyron Corp.,CHYR,20130220,1.07,1.12,1.06,1.06,28400
Cinedigm Digital Cinema Corp,CIDM,20130220,1.59,1.6,1.43,1.5,74100
Ciena Corp.,CIEN,20130220,16.33,16.36,15.75,15.76,2473000
Cimatron Limited,CIMT,20130220,9.69,10.29,9.31,10.18,681100
Cincinnati Financial Corp.,CINF,20130220,44.81,45.02,44.49,44.51,739100
Cis Acquisition Ltd.,CISAU,20130220,10.13,10.13,10.12,10.12,1900
Cninsure Inc.,CISG,20130220,5.78,5.96,5.77,5.8,113300
Cfs Bancorp,CITZ,20130220,7.65,7.65,7.65,7.65,0
Citizens Holding Company,CIZN,20130220,18.88,18.88,18.81,18.81,800
China Jo-Jo Drugstores,CJJD,20130220,0.8,0.8,0.74,0.76,51000
Carmike Cinemas,CKEC,20130220,17,17.08,16.45,16.49,113400
Clicksoftware Technologies Ltd,CKSW,20130220,8.25,8.25,8,8.15,72800
Carolina Bank Holdings Inc.,CLBH,20130220,9.94,10.03,9.7,9.95,11400
Collectors Universe,CLCT,20130220,11.25,11.27,11.03,11.06,39700
Celldex Therapeutics Inc,CLDX,20130220,8.65,9.28,8.63,8.91,3737500
Clearfield,CLFD,20130220,5.5,5.59,5.5,5.53,21100
Clearsign Combustion Corporatio,CLIR,20130220,4.88,4.92,4.82,4.92,30100
Calamos Asset Management,CLMS,20130220,10.68,10.73,10.51,10.53,338500
Calumet Specialty Products,CLMT,20130220,37.78,37.99,36.17,36.4,957600
Clean Energy Fuels,CLNE,20130220,12.86,12.9,12.43,12.48,1386500
Cleantech Solutions International Inc,CLNT,20130220,3.91,3.99,3.84,3.86,14200
Clearone Communications Inc.,CLRO,20130220,6.43,6.45,6.41,6.45,4100
Tegal Corp.,CLRX,20130220,3.33,3.33,3.06,3.07,11300
Celsion Corp.,CLSN,20130220,1.26,1.28,1.21,1.22,2448300
Town Sports International Holdings,CLUB,20130220,10.07,10.33,9.44,9.46,394800
Clovis Oncology Inc.,CLVS,20130220,19.02,19.31,18.51,18.67,55200
Clearwire Corp.,CLWR,20130220,3.14,3.15,3.11,3.12,6203400
Euro Tech Holdings Company,CLWT,20130220,2.9,2.9,2.9,2.9,100
Columbus Mckinnon Corp.,CMCO,20130220,20.42,20.83,20.24,20.26,116000
Comcast Corp.,CMCSA,20130220,41.52,41.73,40.92,40.95,15627800
Comcast Corp.,CMCSK,20130220,39.23,39.43,38.56,38.56,6878400
Cme Group Inc.,CME,20130220,59.1,59.12,57.85,58.02,2175300
China Mobile Games And Entertai,CMGE,20130220,5.1,5.91,4.78,5.58,113300
Cumulus Media Inc.,CMLS,20130220,3.26,3.4,3.26,3.28,262300
Cms Bancorp,CMSB,20130220,8.14,8.14,8.14,8.14,0
Comtech Telecommunications,CMTL,20130220,27.06,27.11,26.61,26.64,65400
Center Bancorp,CNBC,20130220,12.64,12.69,12.4,12.57,35600
Century Bancorp,CNBKA,20130220,34.9,34.94,33.5,33.72,8100
Coronado Biosciences,CNDO,20130220,7.8,7.88,7.61,7.71,212100
Chinanet Online Holdings,CNET,20130220,0.85,0.85,0.8,0.83,8100
China Information Technology,CNIT,20130220,1.02,1.05,1,1,3400
Conmed Corp.,CNMD,20130220,30.8,30.8,30.1,30.13,98300
Connectone Bancorp Inc.,CNOB,20130220,29.6,29.7,29.22,29.42,40700
Concur Technologies,CNQR,20130220,71.34,72.07,71.07,71.31,540800
Comverse,CNSI,20130220,28.43,28.99,27.99,28.1,110700
Consolidated Communications Holdings,CNSL,20130220,17,17,16.67,16.69,186400
China Techfaith Wireless,CNTF,20130220,1.21,1.22,1.17,1.22,48100
Century Casinos,CNTY,20130220,2.95,3.01,2.92,3.01,46400
China Yida Holding Co.,CNYD,20130220,3.74,4,3.74,4,1600
Coastal Contacts Inc,COA,20130220,5.35,5.35,5.11,5.14,15600
Colonial Financial Services,COBK,20130220,13.73,13.73,13.6,13.6,300
Cobra Electronics Corp.,COBR,20130220,3.9,3.9,3.44,3.58,68900
Cobiz Financial Inc.,COBZ,20130220,8.48,8.5,7.92,8.09,295800
Corinthian Colleges,COCO,20130220,2.4,2.43,2.31,2.31,740200
Cogo Group,COGO,20130220,2.3,2.34,2.25,2.29,18300
Coherent,COHR,20130220,58.81,59.34,58.09,58.26,107900
Cohu,COHU,20130220,10.3,10.44,10.03,10.03,54600
Coca-Cola Bottling Co. Consolidated,COKE,20130220,62.84,63.59,62.04,62.89,28600
Columbia Banking System,COLB,20130220,20.59,20.67,20.43,20.54,464300
Columbia Sportswear Company,COLM,20130220,53.5,54.66,53.5,53.78,168900
Cyrusone Inc,CONE,20130220,22.17,22.17,21.85,22.01,582500
Conn's,CONN,20130220,31.81,31.9,31,31.02,219400
Majesco Entertainment Company,COOL,20130220,0.63,0.63,0.61,0.61,249800
Core-Mark Holding Company,CORE,20130220,49.74,49.9,49.28,49.35,38400
Corcept Therapeutics Inc.,CORT,20130220,1.83,1.85,1.8,1.82,569200
Cosi,COSI,20130220,0.93,0.93,0.89,0.89,168900
Costco Wholesale Corp.,COST,20130220,102.18,102.63,101.05,101.08,1915000
Cowen Group,COWN,20130220,2.8,2.85,2.77,2.79,550700
Counterpath Corporation,CPAH,20130220,2.1,2.17,2.1,2.1,46600
Community Partners Bancorp,CPBC,20130220,6.26,6.27,6.25,6.25,3900
China Shengda Packaging Group,CPGI,20130220,1.21,1.21,1.21,1.21,400
Canterbury Park Holding Corp.,CPHC,20130220,10.75,10.86,10.75,10.86,2100
Cepheid,CPHD,20130220,35.37,35.87,35.1,35.58,490800
Cumberland Pharmaceuticals Inc.,CPIX,20130220,4.38,4.39,4.23,4.34,177200
Capella Education Company,CPLA,20130220,33.04,33.36,32.56,32.6,296900
Capital Product Partners L.P.,CPLP,20130220,8.03,8.05,7.88,7.95,156500
Copano Energy L.L.C.,CPNO,20130220,38.92,39.2,38.61,38.71,826900
Copart,CPRT,20130220,35.83,35.83,34.87,34.95,1382000
Catalyst Pharmaceutical Partners,CPRX,20130220,0.45,0.5,0.45,0.47,519000
Computer Programs And Systems,CPSI,20130220,51.32,52.15,51.26,51.28,114100
China Precision Steel,CPSL,20130220,1.63,1.63,1.52,1.55,24400
Consumer Portfolio Services,CPSS,20130220,9.05,9.06,8.58,8.71,351700
Capstone Turbine Corp.,CPST,20130220,1.05,1.05,1,1,2940000
Conceptus,CPTS,20130220,22.58,22.58,21.89,21.94,156200
Compuware Corp.,CPWR,20130220,11.9,12,11.6,11.63,733300
Cra Internationalinc.,CRAI,20130220,22.17,22.49,22.13,22.16,60000
Cray Inc,CRAY,20130220,19.55,19.7,19.06,19.1,550600
Citizens Republic Bancorp,CRBC,20130220,20.81,20.84,20.3,20.35,196600
Cardica,CRDC,20130220,1.26,1.3,1.2,1.21,24100
Crossroads Systems#,CRDS,20130220,1.8,1.8,1.79,1.8,5400
Cree,CREE,20130220,46.03,46.43,44.95,45.33,2594600
China Recycling Energy Corp.,CREG,20130220,1.11,1.11,1,1.1,14400
Cresud S.A.C.I.F. Y A.,CRESY,20130220,8.73,8.87,8.44,8.47,101700
Crescent Financial Corp.,CRFN,20130220,4.35,4.37,4.31,4.31,5800
Curis,CRIS,20130220,2.93,2.94,2.82,2.82,631000
57Th Str Gen Acquisi,CRMB,20130220,3,3.01,2.97,3,1200
57Th Str Gen Acquisi,CRMBU,20130220,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130220,0.09,0.09,0.06,0.09,1600
Cardiome Pharma Corp.,CRME,20130220,0.42,0.43,0.39,0.42,843800
America's Car-Mart,CRMT,20130220,46.09,48.55,46.07,47.55,64900
Ceragon Networks Ltd,CRNT,20130220,4.64,4.75,4.54,4.62,136800
Crocs,CROX,20130220,14.77,14.88,14.54,14.61,3449400
Carrollton Bancorp,CRRB,20130220,5.37,5.37,5.37,5.37,0
Courier Corp.,CRRC,20130220,12.95,13.01,12.63,12.64,43800
Cornerstone Therapeutics Inc.,CRTX,20130220,6.42,6.88,6.42,6.85,275100
Cirrus Logic,CRUS,20130220,27.41,27.41,25.3,25.36,4618700
Corvel,CRVL,20130220,47.75,47.8,46.66,46.8,16400
Crown Media Holdings,CRWN,20130220,2.01,2.01,1.92,1.94,85000
Crown Crafts,CRWS,20130220,5.63,5.73,5.58,5.62,69400
Carrizo Oil & Gas,CRZO,20130220,21.59,21.61,20.74,20.74,763700
Clifton Savings Bancorp,CSBK,20130220,11.58,11.6,11.34,11.35,10700
Cascade Microtech,CSCD,20130220,7.23,7.37,7.17,7.21,21000
Cisco Systems,CSCO,20130220,21.49,21.67,21.07,21.1,47498500
Centerstate Banks,CSFL,20130220,8.69,8.73,8.39,8.52,71600
Costar Group,CSGP,20130220,97.51,97.62,96.1,96.18,93700
Csg Systems International,CSGS,20130220,20.4,20.49,20.15,20.24,229200
Cardiovascular Systems,CSII,20130220,16.06,16.15,15.95,15.95,155300
Canadian Solar Inc.,CSIQ,20130220,5.05,5.08,4.81,4.92,617200
Cornerstone Ondemand Inc.,CSOD,20130220,31.4,32.01,31.12,31.74,361600
Csp Inc.,CSPI,20130220,6.68,6.73,6.67,6.7,14000
Calamos Strategic Total Return Fund,CSQ,20130220,10.53,10.56,10.36,10.36,411000
Csr Plc,CSRE,20130220,23.62,23.62,23.3,23.3,1800
Caesarstone Sdot-Yam Ltd.,CSTE,20130220,24.67,25,22.16,22.61,171100
Coinstar,CSTR,20130220,54.44,54.88,53.59,53.75,984400
China Sunergy Co.,CSUN,20130220,1.79,1.83,1.71,1.74,21900
Capital Southwest Corp.,CSWC,20130220,111.82,112.82,110.5,111.15,7700
Cintas Corp.,CTAS,20130220,44.59,44.72,44.14,44.21,909900
Community Trust Bancorp,CTBI,20130220,34.55,34.55,34.23,34.28,27000
Commtouch Software Ltd,CTCH,20130220,3.65,3.71,3.52,3.59,165500
Ctc Media,CTCM,20130220,10.47,10.49,9.95,9.99,641900
Constant Contact,CTCT,20130220,15.42,15.52,14.75,14.8,339400
Computer Task Group Inc.,CTGX,20130220,20.29,20.72,20.25,20.41,40000
Charles & Colvard Ltd,CTHR,20130220,3.87,3.92,3.78,3.9,41200
Cti Industries Corp.,CTIB,20130220,6.54,6.54,6.41,6.41,500
Cell Therapeutics,CTIC,20130220,1.4,1.42,1.38,1.39,753600
Citi Trends,CTRN,20130220,11.23,11.47,10.52,10.62,109800
Ctrip.Com International,CTRP,20130220,20.48,20.61,19.89,20,3203900
Catamaran Corp,CTRX,20130220,53.93,55.54,53.93,54.83,5086900
Cognizant Technology Solutions,CTSH,20130220,78.19,78.24,77.03,77.05,1524000
Connecticut Water Service,CTWS,20130220,29.92,30.06,29.89,29.9,25100
Citrix Systems,CTXS,20130220,73.51,73.89,72.03,72.17,1469400
ISE Global Copper Index First Trust,CU,20130220,29.2,29.2,28.56,28.57,30900
The Herzfeld Caribbean Basin Fund,CUBA,20130220,8.82,8.82,8.63,8.73,5400
Cui Global Inc,CUI,20130220,6,6,5.46,5.87,33200
California United Bk,CUNB,20130220,12.33,12.39,12.33,12.39,300
Cutera,CUTR,20130220,12.83,13.16,12.71,12.9,381900
Cvb Financial Corp.,CVBF,20130220,11,11.04,10.87,10.9,428800
Cavco Industries,CVCO,20130220,47.28,47.28,45.56,45.58,13500
Central Valley Community Bancorp,CVCY,20130220,8.46,8.91,8.39,8.65,14500
Commercial Vehicle Group,CVGI,20130220,8.18,8.23,7.8,7.87,293900
Calavo Growers,CVGW,20130220,27.94,28,27.25,27.28,49600
Commvault Systems,CVLT,20130220,76.3,77.02,75.61,75.66,509600
Codorus Valley Bancorp Inc,CVLY,20130220,16.75,16.75,16.65,16.65,400
Covenant Transportation Group,CVTI,20130220,5.65,5.7,5.52,5.52,2200
Cvd Equipment Corp.,CVV,20130220,11.01,11.13,9.99,10.08,89300
Community West Bancshares,CWBC,20130220,4.88,4.88,4.78,4.78,2400
Consolidated Water Co. Ltd,CWCO,20130220,9.19,9.33,9.08,9.11,38600
Clayton Williams Energy,CWEI,20130220,39.28,39.67,38.53,38.91,43300
Casella Waste Systems,CWST,20130220,4.65,4.65,4.53,4.53,95200
Coldwater Creek,CWTR,20130220,3.85,3.88,3.68,3.72,138100
China Xd Plastics Company,CXDC,20130220,4.18,4.22,4.15,4.16,19000
Crimson Exploration Inc.,CXPO,20130220,3.24,3.24,3.17,3.17,95400
Cypress Semiconductor Corp.,CY,20130220,10.46,10.6,10.16,10.17,3792000
Cyanotech Corp.,CYAN,20130220,4.59,4.6,4.58,4.58,9800
Cyberoptics Corp.,CYBE,20130220,6.42,6.45,6.41,6.45,1000
Cyberonics,CYBX,20130220,46.02,46.47,44.96,45,444700
Cyclacel Pharmaceuticals,CYCC,20130220,5.61,5.97,5.61,5.84,449200
Cyclacel Pharmaceuticals,CYCCP,20130220,9.93,9.93,9.88,9.89,4100
Cymer,CYMI,20130220,100.81,102.53,99.77,99.85,205100
Cynosure,CYNO,20130220,28.05,28.44,27.59,27.7,64000
Changyou.Com Limited,CYOU,20130220,30.41,31.08,29.89,29.91,126500
Cytokinetics Inc.,CYTK,20130220,1.04,1.05,1.02,1.03,207200
Cytrx Corp.,CYTR,20130220,2.05,2.09,2.04,2.05,68200
Cytori Therapeutics Inc,CYTX,20130220,2.75,2.75,2.52,2.56,586400
Cytori Therapeutics Inc,CYTXW,20130220,1.45,1.45,1.45,1.45,5000
Citizens First Corp.,CZFC,20130220,9.17,9.17,9.17,9.17,200
Citizens & Northern Corp,CZNC,20130220,19.8,19.8,19.6,19.6,22000
Caesars Entertainment Corporati,CZR,20130220,11.25,11.33,10.82,10.84,668600
Citizens Community Bancorp,CZWI,20130220,6.85,6.85,6.71,6.75,12200
Unify Corp.,DAEG,20130220,1.38,1.39,1.35,1.37,2400
Data I/O Corp.,DAIO,20130220,1.65,1.65,1.59,1.6,24200
Daktronics,DAKT,20130220,10.73,11.22,10.58,10.63,428200
Dara Biosciences,DARA,20130220,1.17,1.17,1.08,1.08,935100
Jiayuan.Com International Ltd.,DATE,20130220,5.61,5.64,5.56,5.56,1300
Famous Dave's Of America,DAVE,20130220,9.62,9.69,9.62,9.63,5600
Double Eagle Petroleum Company,DBLE,20130220,4.82,4.82,4.75,4.78,11000
Double Eagle Petroleum Company,DBLEP,20130220,25.92,26.14,25.8,26.14,2400
Digital Cinema Destinations Cor,DCIN,20130220,5.8,5.8,5.8,5.8,0
Diana Containerships Inc.,DCIX,20130220,6.36,6.44,6.3,6.3,567600
Dime Community Bancshares,DCOM,20130220,14.29,14.35,14.18,14.19,153600
Delcath Systems,DCTH,20130220,1.58,1.58,1.52,1.52,1129200
Deckers Outdoor Corp.,DECK,20130220,43.88,44.7,42.61,42.99,1728100
Dell Inc.,DELL,20130220,13.77,13.89,13.75,13.83,27596600
Denny's Corp.,DENN,20130220,5.6,5.65,5.5,5.62,896600
Depomed,DEPO,20130220,6.82,7.01,6.72,6.74,486900
Destination Maternity Corp.,DEST,20130220,23.26,23.37,22.29,22.49,58000
Deerfield Capital,DFR,20130220,8.65,8.7,8.27,8.42,10200
Del Frisco's Restaurant Group Llc.,DFRG,20130220,17.51,18.39,17,17.63,75100
R.G. Barry Corp.,DFZ,20130220,12.23,12.36,12.15,12.25,19800
Delta Natural Gas Company,DGAS,20130220,19.62,19.72,19.11,19.11,11900
Donegal Group,DGICA,20130220,14.12,14.52,13.61,13.72,73000
Donegal Group,DGICB,20130220,19,19,19,19,0
Digi International Inc.,DGII,20130220,10.25,10.25,9.94,9.94,48200
Dg Fastchannel,DGIT,20130220,6.64,6.94,6.4,6.86,3224000
Digital Ally,DGLY,20130220,4.6,4.8,4.32,4.32,4800
Diamond Hill Financial Trends Fund,DHFT,20130220,13.07,13.07,12.95,12.97,84100
Diamond Hill Investment Group,DHIL,20130220,78.81,79.5,78.06,78.06,2700
Dehaier Medical Systems,DHRM,20130220,1.89,1.9,1.85,1.86,3300
Diodes Inc.,DIOD,20130220,21.47,21.47,20.57,20.57,267900
Discovery Communications Inc,DISCA,20130220,70.76,71.16,69.61,69.67,996600
Discovery Communications Inc,DISCB,20130220,70.41,70.41,70.41,70.41,100
Discovery Communications Inc,DISCK,20130220,63.3,63.51,62.1,62.22,262000
Dish Network Corp.,DISH,20130220,36.35,36.58,35.82,36.03,3934900
Daily Journal Corp. [S.C.],DJCO,20130220,99.4,99.55,98.51,98.51,1100
Dialogic,DLGC,20130220,2.21,2.21,2.14,2.14,1600
Dlh Holdings Corp,DLHC,20130220,1.19,1.25,1.11,1.12,12100
Delia*S Inc.,DLIA,20130220,1.02,1.05,1,1.02,44800
Dollar Financial,DLLR,20130220,19.8,19.8,19.18,19.21,219900
Dollar Tree,DLTR,20130220,40.35,40.7,39.98,40.29,3301200
Dorchester Minerals L.P.,DMLP,20130220,23.47,23.61,23.44,23.52,60300
Diamond Foods,DMND,20130220,15.94,16.14,15.45,15.53,530100
Digimarc Corp.,DMRC,20130220,24.25,25.76,24.25,25,38300
Dnb Financial Corp,DNBF,20130220,16.98,16.98,16.98,16.98,300
Dendreon Corp.,DNDN,20130220,6.14,6.15,5.9,5.93,4496900
Dunkin' Brands Group Inc.,DNKN,20130220,37.47,37.5,36.52,36.61,1127500
Dorman Products,DORM,20130220,38.25,38.3,37.1,37.26,184400
Dover Saddlery,DOVR,20130220,3.7,3.73,3.59,3.59,1200
Digirad Corp.,DRAD,20130220,1.98,2.04,1.89,2.02,73500
Dataram Corp.,DRAM,20130220,0.34,0.34,0.3,0.3,21400
Dynamics Research Corp.,DRCO,20130220,7.24,7.24,6.73,7.08,31200
Digital River,DRIV,20130220,14.66,14.93,14.41,14.41,437500
Durect Corp.,DRRX,20130220,1.18,1.2,1.16,1.16,114100
Durata Therapeutics Inc.,DRTX,20130220,7.55,7.7,7.31,7.34,15100
Dragonwave Inc,DRWI,20130220,2.27,2.31,2.15,2.24,102600
Dryships Inc.,DRYS,20130220,2.24,2.24,2.06,2.06,4690100
Derma Sciences,DSCI,20130220,12.53,12.67,12.24,12.26,38800
Discovery Laboratories,DSCO,20130220,2.81,2.89,2.61,2.62,551500
The Descartes Systems Group Inc.,DSGX,20130220,9.43,9.43,9.14,9.22,7300
Ds Healthcare Group Inc.,DSKX,20130220,2.6,2.6,2.53,2.53,11100
Dsp Group,DSPG,20130220,7.75,7.91,7.75,7.84,81400
Daystar Technologies,DSTI,20130220,1.38,1.38,1.29,1.29,42400
Deswell Industries,DSWL,20130220,2.55,2.56,2.55,2.56,7700
Datalink Corp.,DTLK,20130220,10.19,10.48,10.07,10.25,235700
Dts,DTSI,20130220,20.25,20.3,19.72,19.8,73800
Directv,DTV,20130220,49.28,49.45,48.1,48.12,6841600
