<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Biospecifics Technologies Corp,BSTC,20130219,15.43,15.43,15.01,15.32,4300
Btu International,BTUI,20130219,3.3,3.4,3.28,3.3,4400
Burcon Nutrascience,BUR,20130219,3.51,3.51,3.51,3.51,2000
First Busey Corp.,BUSE,20130219,4.56,4.57,4.46,4.49,163600
Bazaarvoice Inc.,BV,20130219,7.49,7.53,7.36,7.49,527300
Broadvision,BVSN,20130219,8.52,8.63,8.38,8.4,27600
Broadwind Energy,BWEN,20130219,3.18,3.29,3.17,3.24,21700
Baldwin & Lyons,BWINA,20130219,24.4,24.4,24.4,24.4,0
Baldwin & Lyons,BWINB,20130219,23.67,24.38,23.51,23.77,24000
Buffalo Wild Wings,BWLD,20130219,78.41,79.31,78.18,78.67,535700
Broadway Financial Corp.,BYFC,20130219,0.92,0.92,0.92,0.92,300
CA Inc.,CA,20130219,24.84,25.08,24.84,24.98,2502600
China Automotive Systems,CAAS,20130219,5.2,5.27,5.16,5.2,38500
Camden National Corp.,CAC,20130219,34.58,34.86,34.18,34.82,13700
Cascade Bancorp,CACB,20130219,6.4,6.4,6.29,6.39,10100
Credit Acceptance Corp.,CACC,20130219,113.34,116.33,113.28,116.01,50700
Chart Acquisition Corp.,CACGU,20130219,10.03,10.03,10.03,10.03,0
Cache,CACH,20130219,4.61,5,4.6,4.8,335800
China Advanced Construction,CADC,20130219,0.51,0.51,0.47,0.5,17600
Cadence Pharmaceuticals,CADX,20130219,5,5.08,4.9,5.01,353900
Camco Financial Corp.,CAFI,20130219,3.15,3.19,3.1,3.17,54700
The Cheesecake Factory Inc.,CAKE,20130219,33.21,33.54,33.15,33.32,1107400
Callidus Software,CALD,20130219,4.65,4.92,4.65,4.8,197900
China Auto Logistics Inc.,CALI,20130219,2.94,2.99,2.83,2.84,18700
Vocaltec Communications Ltd,CALL,20130219,13.5,13.5,13.16,13.28,206200
Cal-Maine Foods,CALM,20130219,41.89,42.02,40.9,41.06,113800
Calamp,CAMP,20130219,9.79,10.15,9.78,10.1,389200
Camtek Ltd,CAMT,20130219,1.68,1.68,1.56,1.56,4100
Avis Budget Group,CAR,20130219,24.02,24.54,23.94,24.52,1594400
Carbonite Inc.,CARB,20130219,10.05,10.05,9.88,10.01,41100
Carolina Trust Bank,CART,20130219,2.69,2.69,2.56,2.56,600
Carver Bancorp,CARV,20130219,4.68,4.7,4.42,4.6,2200
Nasdaq Global Auto Index First Trust,CARZ,20130219,31.29,31.29,30.76,31.01,8700
Meta Financial Group,CASH,20130219,22.78,23.11,22.75,23.04,5800
Cas Medical Systems,CASM,20130219,1.85,2,1.85,1.89,42700
Cass Information Systems Inc,CASS,20130219,40.66,41.21,40.55,41.21,12600
Caseys General Stores,CASY,20130219,55.69,56.67,55.09,56.42,251800
Cardtronics,CATM,20130219,26.92,27.51,26.4,27.51,358600
Cathay General Bancorp,CATY,20130219,20.14,20.36,20.14,20.32,214400
Cavium Inc,CAVM,20130219,37.39,38.1,37.3,37.92,738400
China Bak Battery,CBAK,20130219,1.57,1.6,1.35,1.41,107400
Colony Bankcorp,CBAN,20130219,5.24,5.24,5.2,5.2,6800
Cbeyond,CBEY,20130219,7.96,8.15,7.93,8,150800
Capital Bank Financial Corp.,CBF,20130219,17.46,17.73,17.43,17.48,23000
Community Bank Shares Of Indiana,CBIN,20130219,16.4,16.78,16.37,16.63,1300
Cleveland Biolabs,CBLI,20130219,1.7,1.8,1.7,1.73,134200
Combimatrix Corp.,CBMX,20130219,3.19,3.19,2.86,2.87,138800
Combimatrix Corp.,CBMXW,20130219,0.28,0.28,0.28,0.28,0
Cape Bancorp,CBNJ,20130219,9.22,9.26,9.22,9.23,4400
Chicopee Bancorp,CBNK,20130219,15.78,16.63,15.76,15.98,1400
CBOE Holdings,CBOE,20130219,36.05,36.05,35.54,35.8,545200
China Biologic Products,CBPO,20130219,19.95,21,19.21,20.79,214800
Cracker Barrel Old Country Store,CBRL,20130219,66.89,67.41,65.75,66.74,350100
Columbia Laboratories,CBRX,20130219,0.6,0.62,0.6,0.61,92400
Commerce Bancshares,CBSH,20130219,38.94,39,38.75,38.93,357300
Cubist Pharmaceuticals,CBST,20130219,41.65,42.17,41.28,42.13,502300
Capital City Bank Group,CCBG,20130219,11.31,11.55,11.31,11.5,5900
China Ceramics Co.,CCCL,20130219,3.3,3.34,3.14,3.25,74100
Chinacache International,CCIH,20130219,3.74,3.81,3.7,3.76,71800
Coleman Cable,CCIX,20130219,10.02,10.25,9.95,10.17,40000
Cabot Microelectronics Corp.,CCMP,20130219,35.99,36.07,35.8,35.93,142300
Cnb Financial Corp.,CCNE,20130219,17.35,17.35,17.3,17.31,6200
Cogent Communications Group,CCOI,20130219,25,25.43,24.93,25.31,347500
Cross Country Healthcare,CCRN,20130219,5.56,5.89,5.53,5.89,154800
Concurrent Computer Corp.,CCUR,20130219,8.1,8.1,7.71,7.96,264000
Chemocentryx Inc.,CCXI,20130219,11.7,11.95,11.7,11.95,40100
Cadence Design Systems,CDNS,20130219,14.23,14.32,14.14,14.25,2447600
Clean Diesel Technologies,CDTI,20130219,2.55,2.55,2.46,2.51,10500
Codexis,CDXS,20130219,2.28,2.44,2.28,2.38,137600
Cadiz,CDZI,20130219,6.4,7.06,6.4,7.04,71400
Ceco Environmental,CECE,20130219,10.69,10.85,10.26,10.84,80900
Career Education Corp.,CECO,20130219,4.08,4.19,4.08,4.18,299400
Central European Distribution Corp.,CEDC,20130219,1.45,1.54,1.41,1.43,1600700
Chinaedu Corp.,CEDU,20130219,6.38,6.38,6.38,6.38,200
Celgene Corp.,CELG,20130219,98.9,100.56,98.62,100.46,2371300
Celgene Corp.,CELGZ,20130219,7.09,7.11,7.09,7.11,9000
Chembio Diagnostics,CEMI,20130219,5.5,5.71,5.5,5.66,10200
Cempra Inc.,CEMP,20130219,6.61,6.65,6.56,6.61,22100
Central Garden & Pet Company,CENT,20130219,9.27,9.43,9.18,9.32,114400
Central Garden & Pet Company,CENTA,20130219,9.24,9.34,9.11,9.32,160800
Century Aluminum Company,CENX,20130219,9.38,9.49,9.12,9.15,717000
Ceres Inc.,CERE,20130219,4.28,4.28,4.18,4.21,12700
Cerner Corp.,CERN,20130219,88.06,88.92,87.92,88.41,570200
Cerus Corp.,CERS,20130219,3.13,3.2,3.1,3.17,197300
Central European Media Enterprises,CETV,20130219,6,6.12,5.95,6.08,110300
Ceva,CEVA,20130219,15.53,15.97,15.53,15.75,183000
Central Federal Corp.,CFBK,20130219,1.69,1.7,1.65,1.65,33200
C&F Financial Corp.,CFFI,20130219,39.31,40.74,39.31,40.74,4200
Capitol Federal Financial,CFFN,20130219,11.92,11.98,11.86,11.97,909500
California First National Bancorp,CFNB,20130219,15.91,16.03,15.69,15.92,6700
Cardinal Financial Corp.,CFNL,20130219,16.63,16.63,16.43,16.56,359500
The Carlyle Group L.P.,CG,20130219,36.1,37.74,35.97,37.3,491000
China Growth Equity Investment,CGEI,20130219,10.05,10.05,10,10,2200
Compugen Ltd,CGEN,20130219,5.2,5.33,5.16,5.19,134500
Cognex Corp.,CGNX,20130219,41.5,42.09,41.3,41.99,257000
Calamos Global Total Return Fund,CGO,20130219,14.39,14.43,14.37,14.43,44600
Comstock Homebuilding Companies,CHCI,20130219,1.42,1.42,1.38,1.38,5200
City Holding Company,CHCO,20130219,38.53,38.85,38.23,38.76,44700
Churchill Downs Inc.,CHDN,20130219,66.41,66.68,66.15,66.34,34300
Chindex International,CHDX,20130219,10.78,10.92,10.69,10.86,23500
The Chefs' Warehouse Inc.,CHEF,20130219,17,17.5,16.85,17.39,84000
Cheviot Financial Corp,CHEV,20130219,10.75,11,10.6,10.99,83100
Chemical Financial Corp.,CHFC,20130219,24.93,25.18,24.86,25.18,47200
Charter Financial,CHFN,20130219,12.75,13,12.7,12.78,10900
Calamos Convertible Opportunities,CHI,20130219,12.4,12.49,12.39,12.45,241800
Cherokee Inc.,CHKE,20130219,14.41,14.5,14.37,14.47,30100
Check Point Software Technologies Ltd,CHKP,20130219,51.54,51.97,51.35,51.88,1116100
China Housing & Land Development,CHLN,20130219,1.37,1.4,1.29,1.33,21800
Chemung Financial Corp,CHMG,20130219,30,30,30,30,300
China Natural Resources,CHNR,20130219,4.85,4.87,4.85,4.87,400
China Gerui Advanced Materials,CHOP,20130219,2.75,3.04,2.68,2.94,226000
Charm Communications Inc.,CHRM,20130219,4.89,4.89,4.89,4.89,500
C.H. Robinson Worldwide,CHRW,20130219,57.95,58.51,57.43,58.37,1932100
Chs Inc,CHSCP,20130219,32.09,32.1,32.01,32.1,13900
Chelsea Therapeutics International,CHTP,20130219,0.79,0.8,0.76,0.77,310300
Charter Communications,CHTR,20130219,79.82,79.98,79.07,79.39,411300
Chuy's Holding Inc,CHUY,20130219,28.29,28.44,27.08,27.78,176500
Calamos Global Dynamic,CHW,20130219,8.84,8.92,8.84,8.87,268500
Wisdomtree China Dividend Ex-Fi,CHXF,20130219,54.94,55.01,54.61,54.66,14100
Calamos Convertible And High,CHY,20130219,12.62,12.69,12.52,12.68,237700
Chyron Corp.,CHYR,20130219,1.1,1.15,1.08,1.12,14300
Cinedigm Digital Cinema Corp,CIDM,20130219,1.5,1.57,1.48,1.56,106800
Ciena Corp.,CIEN,20130219,16.1,16.35,15.95,16.34,1690500
Cimatron Limited,CIMT,20130219,11.11,11.17,8.88,9.19,1478300
Cincinnati Financial Corp.,CINF,20130219,44.99,45.1,44.92,45.06,946900
Cis Acquisition Ltd.,CISAU,20130219,10.12,10.12,10.12,10.12,5800
Cninsure Inc.,CISG,20130219,5.77,5.9,5.75,5.78,85700
Cfs Bancorp,CITZ,20130219,7.58,7.65,7.58,7.65,4100
Citizens Holding Company,CIZN,20130219,18.98,18.98,18.98,18.98,200
China Jo-Jo Drugstores,CJJD,20130219,0.82,0.82,0.8,0.8,19300
Carmike Cinemas,CKEC,20130219,17.07,17.15,16.75,16.99,82400
Clicksoftware Technologies Ltd,CKSW,20130219,8.15,8.25,8.07,8.13,106100
Carolina Bank Holdings Inc.,CLBH,20130219,9.76,10.05,9.7,9.87,16400
Collectors Universe,CLCT,20130219,11.49,11.49,11.18,11.27,54000
Celldex Therapeutics Inc,CLDX,20130219,8.34,8.6,8.31,8.56,1453800
Clearfield,CLFD,20130219,5.4,5.54,5.4,5.5,33200
Clearsign Combustion Corporatio,CLIR,20130219,5.12,5.12,4.83,5.05,108100
Calamos Asset Management,CLMS,20130219,10.52,10.69,10.52,10.66,358400
Calumet Specialty Products,CLMT,20130219,36.72,37.88,36.18,37.52,990100
Clean Energy Fuels,CLNE,20130219,12.99,13.1,12.83,12.94,1000200
Cleantech Solutions International Inc,CLNT,20130219,4.05,4.07,3.84,3.92,38900
Clearone Communications Inc.,CLRO,20130219,6.48,6.54,6.4,6.45,26400
Tegal Corp.,CLRX,20130219,3.22,3.3,3.2,3.2,12500
Celsion Corp.,CLSN,20130219,1.22,1.29,1.2,1.29,3248500
Town Sports International Holdings,CLUB,20130219,10.62,10.91,10.62,10.89,64900
Clovis Oncology Inc.,CLVS,20130219,18.64,19.85,18.64,19.03,34600
Clearwire Corp.,CLWR,20130219,3.15,3.16,3.12,3.15,3871100
Euro Tech Holdings Company,CLWT,20130219,2.83,2.83,2.83,2.83,0
Columbus Mckinnon Corp.,CMCO,20130219,20.15,20.49,20.14,20.38,118200
Comcast Corp.,CMCSA,20130219,41.27,41.57,41.2,41.45,17090300
Comcast Corp.,CMCSK,20130219,39.47,39.64,39.3,39.34,3742200
Cme Group Inc.,CME,20130219,58.72,59.19,58.58,58.95,1734100
China Mobile Games And Entertai,CMGE,20130219,3.54,4.94,3.54,4.78,66900
Cumulus Media Inc.,CMLS,20130219,3.3,3.37,3.21,3.33,232400
Cms Bancorp,CMSB,20130219,8.14,8.14,8.14,8.14,0
Comtech Telecommunications,CMTL,20130219,27,27.39,26.79,27.09,201000
Center Bancorp,CNBC,20130219,12.59,12.75,12.47,12.67,18400
Century Bancorp,CNBKA,20130219,33.41,35.4,33.16,34.96,11700
Coronado Biosciences,CNDO,20130219,7.4,7.84,7.4,7.81,442700
Chinanet Online Holdings,CNET,20130219,0.78,0.85,0.78,0.83,4400
China Information Technology,CNIT,20130219,1.04,1.04,1.03,1.03,7400
Conmed Corp.,CNMD,20130219,30.77,31.2,30.54,30.74,125800
Connectone Bancorp Inc.,CNOB,20130219,29.49,29.64,29.17,29.64,45100
Concur Technologies,CNQR,20130219,71.14,72.46,70.73,71.39,567100
Comverse,CNSI,20130219,28.01,28.37,27.77,28.36,84000
Consolidated Communications Holdings,CNSL,20130219,16.93,17.08,16.86,17.03,151900
China Techfaith Wireless,CNTF,20130219,1.22,1.22,1.19,1.22,17400
Century Casinos,CNTY,20130219,3.06,3.06,2.78,2.95,77700
China Yida Holding Co.,CNYD,20130219,3.6,3.6,3.6,3.6,0
Coastal Contacts Inc,COA,20130219,5.36,5.36,4.87,5.15,43000
Colonial Financial Services,COBK,20130219,13.73,13.73,13.73,13.73,0
Cobra Electronics Corp.,COBR,20130219,4.1,4.13,3.91,3.99,12300
Cobiz Financial Inc.,COBZ,20130219,8.11,8.5,7.91,8.49,97900
Corinthian Colleges,COCO,20130219,2.4,2.44,2.37,2.39,790200
Cogo Group,COGO,20130219,2.25,2.43,2.25,2.28,39600
Coherent,COHR,20130219,59.92,60,58.3,58.87,143800
Cohu,COHU,20130219,10.11,10.42,10.11,10.32,31100
Coca-Cola Bottling Co. Consolidated,COKE,20130219,63.57,64.76,62.58,62.85,30900
Columbia Banking System,COLB,20130219,20.41,20.67,20.3,20.62,284200
Columbia Sportswear Company,COLM,20130219,52.26,54.35,52.26,53.64,258600
Cyrusone Inc,CONE,20130219,22.35,22.43,21.95,22.29,856500
Conn's,CONN,20130219,31.26,31.99,31.11,31.81,315000
Majesco Entertainment Company,COOL,20130219,0.6,0.62,0.59,0.62,336400
Core-Mark Holding Company,CORE,20130219,49.13,49.75,49.13,49.64,41900
Corcept Therapeutics Inc.,CORT,20130219,1.83,1.84,1.78,1.82,474900
Cosi,COSI,20130219,0.94,0.98,0.87,0.87,451300
Costco Wholesale Corp.,COST,20130219,102.35,102.4,101.47,101.9,1894100
Cowen Group,COWN,20130219,2.83,2.83,2.75,2.81,265900
Counterpath Corporation,CPAH,20130219,2.05,2.08,2.01,2.01,9600
Community Partners Bancorp,CPBC,20130219,6.2,6.2,6.2,6.2,0
China Shengda Packaging Group,CPGI,20130219,1.21,1.21,1.2,1.2,400
Canterbury Park Holding Corp.,CPHC,20130219,10.75,10.75,10.75,10.75,200
Cepheid,CPHD,20130219,35.16,35.62,35.05,35.4,293600
Cumberland Pharmaceuticals Inc.,CPIX,20130219,4.52,4.58,4.36,4.39,112800
Capella Education Company,CPLA,20130219,32.15,33.21,32.15,32.9,66300
Capital Product Partners L.P.,CPLP,20130219,8,8.05,7.96,7.99,168200
Copano Energy L.L.C.,CPNO,20130219,38.56,38.94,38.4,38.92,827600
Copart,CPRT,20130219,36.48,36.63,35.83,35.89,1009600
Catalyst Pharmaceutical Partners,CPRX,20130219,0.49,0.5,0.41,0.43,692000
Computer Programs And Systems,CPSI,20130219,51.46,52.63,51.32,51.37,156700
China Precision Steel,CPSL,20130219,1.98,2.07,1.31,1.6,140700
Consumer Portfolio Services,CPSS,20130219,9.26,9.3,8.9,9.04,433500
Capstone Turbine Corp.,CPST,20130219,1.05,1.05,1.01,1.05,2442200
Conceptus,CPTS,20130219,22.62,22.73,22.09,22.59,95400
Compuware Corp.,CPWR,20130219,11.76,12.12,11.72,11.77,2744600
Cra Internationalinc.,CRAI,20130219,21.65,22.28,21.56,22.12,58600
Cray Inc,CRAY,20130219,19.61,19.96,19.55,19.69,726800
Citizens Republic Bancorp,CRBC,20130219,20.81,20.98,20.69,20.84,1262100
Cardica,CRDC,20130219,1.3,1.33,1.21,1.33,19900
Crossroads Systems#,CRDS,20130219,1.83,1.85,1.78,1.81,14100
Cree,CREE,20130219,44.58,46.05,44.24,45.96,2381300
China Recycling Energy Corp.,CREG,20130219,1.15,1.15,1.1,1.1,11500
Cresud S.A.C.I.F. Y A.,CRESW,20130219,0.06,0.08,0.06,0.08,2800
Cresud S.A.C.I.F. Y A.,CRESY,20130219,8.57,8.88,8.5,8.81,139000
Crescent Financial Corp.,CRFN,20130219,4.5,4.5,4.27,4.38,9800
Curis,CRIS,20130219,2.8,3.07,2.77,3.02,588200
57Th Str Gen Acquisi,CRMB,20130219,3,3,2.99,3,6500
57Th Str Gen Acquisi,CRMBU,20130219,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130219,0.09,0.09,0.09,0.09,8800
Cardiome Pharma Corp.,CRME,20130219,0.46,0.46,0.39,0.41,2086700
America's Car-Mart,CRMT,20130219,42.54,47.38,42.5,45.93,133800
Ceragon Networks Ltd,CRNT,20130219,4.66,4.71,4.57,4.67,74800
Crocs,CROX,20130219,15.13,15.13,14.69,14.7,3033300
Carrollton Bancorp,CRRB,20130219,5.5,5.5,5.37,5.37,2600
Courier Corp.,CRRC,20130219,12.57,12.98,12.57,12.97,31600
Cornerstone Therapeutics Inc.,CRTX,20130219,5.44,5.5,5.44,5.5,33100
Cirrus Logic,CRUS,20130219,27.47,27.66,27.03,27.29,1700900
Corvel,CRVL,20130219,47.52,47.78,47.27,47.78,8100
Crown Media Holdings,CRWN,20130219,1.99,2.01,1.96,2.01,73600
Crown Crafts,CRWS,20130219,5.65,5.65,5.5,5.57,77200
Carrizo Oil & Gas,CRZO,20130219,21.44,21.72,21.31,21.61,528200
Clifton Savings Bancorp,CSBK,20130219,11.62,11.64,11.6,11.6,4200
Cascade Microtech,CSCD,20130219,7.28,7.3,7.09,7.29,43900
Cisco Systems,CSCO,20130219,21,21.48,20.95,21.46,45592400
Centerstate Banks,CSFL,20130219,8.53,8.7,8.53,8.7,31300
Costar Group,CSGP,20130219,96.08,97.5,96.08,97.29,87400
Csg Systems International,CSGS,20130219,20.26,20.43,20.05,20.4,166000
Cardiovascular Systems,CSII,20130219,15.88,16.15,15.88,16.03,237400
Canadian Solar Inc.,CSIQ,20130219,5.07,5.15,4.83,4.99,1032200
Cornerstone Ondemand Inc.,CSOD,20130219,30.93,32.12,30.9,31.69,326200
Csp Inc.,CSPI,20130219,6.67,6.71,6.6,6.7,26100
Calamos Strategic Total Return Fund,CSQ,20130219,10.45,10.56,10.44,10.51,380500
Csr Plc,CSRE,20130219,23.62,24.09,23.59,24.08,6100
Caesarstone Sdot-Yam Ltd.,CSTE,20130219,23.36,25.25,23.36,24.95,95800
Coinstar,CSTR,20130219,52.24,54.71,52,54.55,1333000
China Sunergy Co.,CSUN,20130219,1.69,1.83,1.69,1.82,99500
Capital Southwest Corp.,CSWC,20130219,110.41,112.22,110.41,112.22,9000
Cintas Corp.,CTAS,20130219,44.46,44.77,44.28,44.56,875300
Community Trust Bancorp,CTBI,20130219,34.55,34.7,34.23,34.5,57300
Commtouch Software Ltd,CTCH,20130219,3.8,3.8,3.6,3.66,74500
Ctc Media,CTCM,20130219,10.29,10.44,10.23,10.44,896000
Constant Contact,CTCT,20130219,13.09,15.53,13.09,15.39,218600
Computer Task Group Inc.,CTGX,20130219,20,20.41,18.99,20.22,144700
Charles & Colvard Ltd,CTHR,20130219,3.87,3.95,3.87,3.92,25800
Cti Industries Corp.,CTIB,20130219,6.6,6.6,6.2,6.59,2000
Cell Therapeutics,CTIC,20130219,1.41,1.43,1.4,1.41,860200
Citi Trends,CTRN,20130219,11.66,11.74,11.15,11.19,67800
Ctrip.Com International,CTRP,20130219,20.9,21.03,20.4,20.58,1690300
Catamaran Corp,CTRX,20130219,53.77,54.33,53.47,54,1424700
Cognizant Technology Solutions,CTSH,20130219,76.95,78.45,76.59,78.32,1795300
Connecticut Water Service,CTWS,20130219,29.93,30.2,29.8,29.93,33900
Citrix Systems,CTXS,20130219,72.75,73.55,72.55,73.46,1502500
ISE Global Copper Index First Trust,CU,20130219,30,30,29.56,29.6,36100
The Herzfeld Caribbean Basin Fund,CUBA,20130219,8.77,8.89,8.6,8.82,11400
Cui Global Inc,CUI,20130219,5.33,6,5.33,6,331500
California United Bk,CUNB,20130219,12.25,12.4,12.25,12.25,19700
Cutera,CUTR,20130219,11.59,12.87,11.57,12.7,421500
Cvb Financial Corp.,CVBF,20130219,10.94,11.03,10.94,11,540700
Cavco Industries,CVCO,20130219,47.23,47.94,46.9,47.38,14700
Central Valley Community Bancorp,CVCY,20130219,8.68,8.68,8.49,8.5,2500
Commercial Vehicle Group,CVGI,20130219,8.15,8.35,7.99,8.15,256600
Calavo Growers,CVGW,20130219,28.51,28.53,27.72,27.89,82300
Commvault Systems,CVLT,20130219,76.3,76.59,75.69,76.34,504200
Codorus Valley Bancorp Inc,CVLY,20130219,16.78,16.78,16.52,16.75,1400
Covenant Transportation Group,CVTI,20130219,5.64,5.64,5.5,5.6,4000
Cvd Equipment Corp.,CVV,20130219,12.05,12.05,11.09,11.1,72300
Community West Bancshares,CWBC,20130219,4.91,4.95,4.91,4.92,3300
Consolidated Water Co. Ltd,CWCO,20130219,9.12,9.33,9.08,9.17,34300
Clayton Williams Energy,CWEI,20130219,38.76,39.47,38.72,39.27,20700
Casella Waste Systems,CWST,20130219,4.6,4.64,4.56,4.64,92000
Coldwater Creek,CWTR,20130219,3.79,3.99,3.75,3.88,130200
China Xd Plastics Company,CXDC,20130219,4.17,4.25,4.13,4.2,39000
Crimson Exploration Inc.,CXPO,20130219,3.13,3.24,3.12,3.23,85400
Cypress Semiconductor Corp.,CY,20130219,10.2,10.47,10.17,10.44,6599000
Cyanotech Corp.,CYAN,20130219,4.69,4.69,4.6,4.6,6300
Cyberoptics Corp.,CYBE,20130219,6.52,6.52,6.45,6.5,2600
Cyberonics,CYBX,20130219,44.88,46.19,44.75,45.98,580800
Cyclacel Pharmaceuticals,CYCC,20130219,5.55,5.68,5.52,5.58,191400
Cyclacel Pharmaceuticals,CYCCP,20130219,10.22,10.22,10.22,10.22,300
Cymer,CYMI,20130219,101.37,102.16,101.25,102.12,197900
Cynosure,CYNO,20130219,28.18,28.48,27.77,28.2,76400
Changyou.Com Limited,CYOU,20130219,30.47,30.73,30.1,30.38,89300
Cytokinetics Inc.,CYTK,20130219,1.04,1.05,1.01,1.04,909300
Cytrx Corp.,CYTR,20130219,2.13,2.17,2.07,2.09,220500
Cytori Therapeutics Inc,CYTX,20130219,2.7,2.72,2.61,2.65,356900
Cytori Therapeutics Inc,CYTXW,20130219,1.47,1.47,1.45,1.45,1000
Citizens First Corp.,CZFC,20130219,9.2,9.2,9.2,9.2,100
Citizens & Northern Corp,CZNC,20130219,19.82,19.82,19.77,19.8,9500
Caesars Entertainment Corporati,CZR,20130219,10.74,11.35,10.4,11.22,678900
Citizens Community Bancorp,CZWI,20130219,6.76,6.85,6.75,6.85,4000
Unify Corp.,DAEG,20130219,1.37,1.37,1.37,1.37,300
Data I/O Corp.,DAIO,20130219,1.71,1.71,1.7,1.7,1900
Daktronics,DAKT,20130219,11.81,12.05,9.89,11.28,902100
Dara Biosciences,DARA,20130219,1.19,1.19,1.11,1.15,821600
Jiayuan.Com International Ltd.,DATE,20130219,5.75,5.75,5.6,5.61,12700
Famous Dave's Of America,DAVE,20130219,9.55,9.69,9.45,9.62,8000
Double Eagle Petroleum Company,DBLE,20130219,4.76,4.81,4.76,4.81,9800
Double Eagle Petroleum Company,DBLEP,20130219,25.98,25.98,25.9,25.9,3600
Digital Cinema Destinations Cor,DCIN,20130219,5.8,5.8,5.8,5.8,0
Diana Containerships Inc.,DCIX,20130219,6.5,6.5,6,6.39,792600
Dime Community Bancshares,DCOM,20130219,14.03,14.32,14.02,14.32,177600
Delcath Systems,DCTH,20130219,1.6,1.6,1.54,1.58,1670300
Deckers Outdoor Corp.,DECK,20130219,43.02,44.96,42.55,44.72,1966900
Dell Inc.,DELL,20130219,13.78,13.84,13.65,13.81,24267800
Denny's Corp.,DENN,20130219,5.42,5.66,5.35,5.62,1115300
Depomed,DEPO,20130219,6.85,6.95,6.73,6.83,173900
Destination Maternity Corp.,DEST,20130219,23.47,23.72,23.11,23.26,45400
Deerfield Capital,DFR,20130219,8.72,8.72,8.51,8.69,7200
Del Frisco's Restaurant Group Llc.,DFRG,20130219,16.68,17.56,16.6,17.55,23800
R.G. Barry Corp.,DFZ,20130219,12.25,12.42,12.16,12.26,37200
Delta Natural Gas Company,DGAS,20130219,19.2,19.43,19.14,19.43,8300
Donegal Group,DGICA,20130219,14.62,14.62,13.95,14.15,57100
Donegal Group,DGICB,20130219,19,19,19,19,0
Digi International Inc.,DGII,20130219,10.1,10.3,10.05,10.22,58700
Dg Fastchannel,DGIT,20130219,8.17,8.17,6.43,6.45,4620800
Digital Ally,DGLY,20130219,4.16,4.16,4.16,4.16,100
Diamond Hill Financial Trends Fund,DHFT,20130219,13.04,13.12,13.02,13.07,10100
Diamond Hill Investment Group,DHIL,20130219,78.4,79.7,78.4,79.3,7100
Dehaier Medical Systems,DHRM,20130219,1.9,1.9,1.85,1.87,52100
Diodes Inc.,DIOD,20130219,21.21,21.5,21.11,21.48,246900
Discovery Communications Inc,DISCA,20130219,70.55,70.65,69.87,70.63,936600
Discovery Communications Inc,DISCB,20130219,69.94,69.94,69.94,69.94,0
Discovery Communications Inc,DISCK,20130219,62.84,63.26,62.66,63.02,281600
Dish Network Corp.,DISH,20130219,36.69,36.75,35.97,36.09,3608600
Daily Journal Corp. [S.C.],DJCO,20130219,100,100,98.11,99.39,1200
Dialogic,DLGC,20130219,2.18,2.22,2.06,2.18,12700
Dlh Holdings Corp,DLHC,20130219,1.1,1.2,1.1,1.2,49700
Delia*S Inc.,DLIA,20130219,1.05,1.05,1,1.01,45400
Dollar Financial,DLLR,20130219,19.72,19.83,19.66,19.72,160100
Dollar Tree,DLTR,20130219,41.12,41.2,39.86,40.4,4698900
Dorchester Minerals L.P.,DMLP,20130219,23.37,23.62,23.26,23.46,59300
Diamond Foods,DMND,20130219,15.99,16.15,15.57,15.89,676700
Digimarc Corp.,DMRC,20130219,23.19,24.3,23.19,24.29,32600
Dnb Financial Corp,DNBF,20130219,16.63,16.8,16.63,16.8,300
Dendreon Corp.,DNDN,20130219,6.06,6.14,5.88,6.1,8625500
Dunkin' Brands Group Inc.,DNKN,20130219,37.6,37.7,36.97,37.47,1347000
Dorman Products,DORM,20130219,37.93,38.45,37.63,38.34,323800
Dover Saddlery,DOVR,20130219,3.66,3.73,3.62,3.71,4800
Digirad Corp.,DRAD,20130219,2,2.01,1.86,1.95,84700
Dataram Corp.,DRAM,20130219,0.36,0.36,0.31,0.34,42500
Dynamics Research Corp.,DRCO,20130219,7.18,7.3,7.15,7.3,8900
Digital River,DRIV,20130219,14.08,14.68,14.03,14.68,322600
Durect Corp.,DRRX,20130219,1.18,1.19,1.16,1.19,114500
Durata Therapeutics Inc.,DRTX,20130219,7.72,7.8,7.46,7.54,13600
Dragonwave Inc,DRWI,20130219,2.34,2.35,2.25,2.33,104400
Dryships Inc.,DRYS,20130219,2.18,2.23,2.18,2.21,2034300
Derma Sciences,DSCI,20130219,12.18,12.65,12.12,12.51,52900
Discovery Laboratories,DSCO,20130219,2.71,2.91,2.67,2.81,841800
The Descartes Systems Group Inc.,DSGX,20130219,9.02,9.38,9.02,9.34,10400
Ds Healthcare Group Inc.,DSKX,20130219,2.82,2.82,2.82,2.82,0
Dsp Group,DSPG,20130219,7.4,7.68,7.26,7.67,110300
Daystar Technologies,DSTI,20130219,1.37,1.43,1.32,1.34,62300
Deswell Industries,DSWL,20130219,2.59,2.59,2.49,2.56,26200
Datalink Corp.,DTLK,20130219,9.96,10.48,9.95,10.25,218000
Dts,DTSI,20130219,19.74,20.44,19.74,20.3,128800
